iter	RMSE
652	0.1020089902
653	0.1019809507
654	0.1019470903
655	0.1019102413
656	0.1018722045
657	0.1018469557
658	0.1018205426
659	0.1017989123
660	0.1017706356
661	0.1017413708
662	0.101712228
663	0.101687964
664	0.1016656154
665	0.1016404372
666	0.1016251518
667	0.1015984839
668	0.1015719585
669	0.1015446858
670	0.1015224978
671	0.1014934894
672	0.1014770076
673	0.1014575839
674	0.1014332058
675	0.1014116637
676	0.1013894269
677	0.1013751279
678	0.1013524756
679	0.1013310385
680	0.101304296
681	0.1012797554
682	0.101253106
683	0.1012333989
684	0.1012107951
685	0.1011858119
686	0.1011631487
687	0.1011342886
688	0.101118045
689	0.1010967928
690	0.1010756133
691	0.1010514826
692	0.1010305922
693	0.1010087562
694	0.1009863653
695	0.1009685982
696	0.1009398291
697	0.1009217982
698	0.1008938292
699	0.1008785821
700	0.1008505015
701	0.1008310548
702	0.100811097
703	0.1007773951
704	0.1007618854
705	0.1007479959
706	0.1007178396
707	0.1006991549
708	0.1006739117
709	0.1006533027
710	0.1006305806
711	0.1006109424
712	0.1005906613
713	0.100579969
714	0.1005678734
715	0.1005414172
716	0.1005237169
717	0.1004985364
718	0.1004786342
719	0.1004606329
720	0.1004453398
721	0.1004243463
722	0.1003970242
723	0.1003749835
724	0.1003555056
725	0.1003345139
726	0.1003110781
727	0.1002906813
728	0.1002575
729	0.1002363526
730	0.1002175424
731	0.1001955686
732	0.1001723699
733	0.1001655284
734	0.1001470361
735	0.1001308069
736	0.100116356
737	0.1000923252
738	0.1000762264
739	0.100051845
740	0.1000329073
741	0.1000097478
742	0.09998378673
743	0.09996667418
744	0.099939475
745	0.09992773223
746	0.09990332139
747	0.09988245741
748	0.0998665302
749	0.09983816291
750	0.09981825542
751	0.09980681506
752	0.09979758201
753	0.09978204146
754	0.09976256787
755	0.0997415181
756	0.09972123445
757	0.09970363953
758	0.09968152025
759	0.09966952537
760	0.09965561295
761	0.09963824086
762	0.09962025137
763	0.09960053923
764	0.09958312924
765	0.09956272653
766	0.09955076504
767	0.099536431
768	0.09951545316
769	0.09949893779
770	0.09947765187
771	0.09945700095
772	0.09943690785
773	0.09942147576
774	0.09940656043
775	0.09938377666
776	0.09936642359
777	0.09934576069
778	0.09932400409
779	0.09931244674
780	0.09929114777
781	0.09927620968
782	0.09925929556
783	0.09923735388
784	0.09922401372
785	0.09921573041
786	0.09920346047
787	0.09918587197
788	0.09917406355
789	0.09915453547
790	0.09914005155
791	0.09913126635
792	0.09911958743
793	0.09910374391
794	0.09909190111
795	0.09907023675
796	0.09905471136
797	0.0990413418
798	0.09902115147
799	0.09900575539
800	0.09899365756
801	0.09897374205
802	0.09895526276
803	0.09893342454
804	0.09892019049
805	0.09890823409
806	0.09889516732
807	0.09888025664
808	0.09886386674
809	0.09885772359
810	0.09884401294
811	0.09882835412
812	0.09880904417
813	0.09879487954
814	0.09877506734
815	0.09876823497
816	0.09874884744
817	0.09873049784
818	0.09870704465
819	0.09869317905
820	0.09868285442
821	0.09866904736
822	0.09865636575
823	0.09864391894
824	0.09863307792
825	0.0986197679
826	0.09860661934
827	0.09859113923
828	0.09857492814
829	0.09856414055
830	0.09855276933
831	0.09854076698
832	0.09853310542
833	0.09852184285
834	0.09850544513
835	0.09849015298
836	0.09847551017
837	0.09845839855
838	0.09844315938
839	0.0984268766
840	0.09841277362
841	0.09840148504
842	0.09839048232
843	0.09837739818
844	0.0983639452
845	0.09834880119
846	0.0983364263
847	0.09832799197
848	0.09832072804
849	0.09830371608
850	0.09828654559
851	0.098275608
852	0.09826091552
853	0.0982507641
854	0.09823261393
855	0.09821233791
856	0.09820375194
857	0.09818963663
858	0.09817521657
859	0.09816249699
860	0.09814332296
861	0.09812961041
862	0.09811544665
863	0.09810456507
864	0.09809412076
865	0.0980806248
866	0.09806755685
867	0.09805296136
868	0.09803971341
869	0.0980282247
870	0.09800935526
871	0.09798939246
872	0.09797677353
873	0.09796385022
874	0.09795148022
875	0.09794099824
876	0.09792656403
877	0.09791375232
878	0.09790369009
879	0.09789205174
880	0.09787737188
881	0.09786475582
882	0.09784651433
883	0.0978324876
884	0.09782057408
885	0.09780367794
886	0.09778868758
887	0.0977779466
888	0.09776671597
889	0.09775441094
890	0.09774583786
891	0.09773291834
892	0.0977129591
893	0.09769899191
894	0.09768892342
895	0.09768026724
896	0.09767044328
897	0.09765915724
898	0.09764501914
899	0.09763169128
900	0.09761983939
901	0.09760296529
902	0.09758927482
903	0.09757641403
904	0.09756386796
905	0.09755161943
906	0.09754588108
907	0.09753105597
908	0.09751515883
909	0.0975088749
910	0.09749685358
911	0.09748506211
912	0.09747352788
913	0.09746611324
914	0.09744986359
915	0.09743905766
916	0.09742509293
917	0.09741306499
918	0.09740067999
919	0.09739204494
920	0.09738173969
921	0.09737502488
922	0.09736247315
923	0.09735005517
924	0.09733359773
925	0.09732297674
926	0.09731211767
927	0.09730092689
928	0.09728594029
929	0.09727265501
930	0.09726302986
931	0.09725313283
932	0.09724352377
933	0.0972364095
934	0.09722919656
935	0.09721496587
936	0.09720415835
937	0.09719291445
938	0.09717583394
939	0.09716526978
940	0.09715388395
941	0.09714025904
942	0.09712558175
943	0.09712053034
944	0.09711192178
945	0.09710605605
946	0.09709864716
947	0.0970898344
948	0.09708059521
949	0.09706515156
950	0.09705728126
951	0.09704775002
952	0.09703585938
953	0.09702499259
954	0.09700755347
955	0.09699487487
956	0.09698305611
957	0.09697132911
958	0.09695847818
959	0.09694728384
960	0.09694009786
961	0.09692933142
962	0.09691990533
963	0.09690986736
964	0.09689476023
965	0.09687969707
966	0.09686658956
967	0.09685505103
968	0.09684549416
969	0.09682944857
970	0.09681673678
971	0.09680284288
972	0.09679052857
973	0.09677939068
974	0.09676472918
975	0.09675473755
976	0.09674330952
977	0.09672978173
978	0.09671850091
979	0.09670993976
980	0.0967012509
981	0.09669198646
982	0.09668035325
983	0.09666824403
984	0.09665705771
985	0.09664829121
986	0.09664296748
987	0.09663647023
988	0.09662918458
989	0.09661241023
990	0.09660384691
991	0.09659740385
992	0.09658277889
993	0.09657182473
994	0.09656496343
995	0.09655668447
996	0.09654667665
997	0.09653661909
998	0.0965261961
999	0.09651632147
1000	0.09650446611
1001	0.09649710036
1002	0.0964835757
1003	0.09647279488
1004	0.0964665511
1005	0.09645478743
1006	0.0964461619
1007	0.09643832215
1008	0.09643174714
1009	0.09642392793
1010	0.09641807738
1011	0.09640204778
1012	0.09639737846
1013	0.09638436307
1014	0.09637521479
1015	0.09636530702
1016	0.09635755265
1017	0.0963505529
1018	0.09634095133
1019	0.09633463435
1020	0.09632133993
1021	0.09631490116
1022	0.0963005142
1023	0.09629475731
1024	0.09628603567
1025	0.09627150269
1026	0.09626148566
1027	0.09625391352
1028	0.09624495265
1029	0.0962326709
1030	0.09622283718
1031	0.09621298757
1032	0.09620259149
1033	0.09619204151
1034	0.0961854683
1035	0.09617516325
1036	0.09616892508
1037	0.096159784
1038	0.09615290239
1039	0.0961442205
1040	0.09613678095
1041	0.09613109786
1042	0.09612137872
1043	0.09611243408
1044	0.09610375015
1045	0.09609635728
1046	0.09608368012
1047	0.0960751121
1048	0.09606676483
1049	0.09606014424
1050	0.09605316348
1051	0.09604552335
1052	0.09604010829
1053	0.09603380915
1054	0.09602874736
1055	0.09602193623
1056	0.0960118989
1057	0.09600365999
1058	0.0959944998
1059	0.0959891713
1060	0.09598052115
1061	0.09596558936
1062	0.09595657244
1063	0.09595080289
1064	0.09594024156
1065	0.09593590441
1066	0.09592781062
1067	0.09591704941
1068	0.09590585512
1069	0.09590018075
1070	0.09589205738
1071	0.09588475503
1072	0.09587742567
1073	0.09586989401
1074	0.0958618781
1075	0.09585565873
1076	0.09584573209
1077	0.09583858006
1078	0.09583303806
1079	0.0958250208
1080	0.09581754801
1081	0.09581271476
1082	0.09580197639
1083	0.09579329566
1084	0.09578270319
1085	0.09577547445
1086	0.09576610831
1087	0.09575795725
1088	0.09575102923
1089	0.09574547668
1090	0.09573742751
1091	0.09572935494
1092	0.09572375423
1093	0.09571627971
1094	0.09570651845
1095	0.09570082021
1096	0.09569235185
1097	0.09568610199
1098	0.09567983156
1099	0.09567119426
1100	0.09566317979
1101	0.09565326697
1102	0.09564317658
1103	0.09563531534
1104	0.09562916805
1105	0.09561782115
1106	0.09560882077
1107	0.09560050245
1108	0.09559345679
1109	0.09559016552
1110	0.09558181376
1111	0.09557524953
1112	0.09556620897
1113	0.09555912724
1114	0.09555049906
1115	0.09554463509
1116	0.09553914322
1117	0.09553149361
1118	0.09552585508
1119	0.09552076103
1120	0.09551271537
1121	0.09550683313
1122	0.09549614191
1123	0.09548940677
1124	0.09547963828
1125	0.09546993631
1126	0.09546276367
1127	0.09545221124
1128	0.0954437954
1129	0.09543780819
1130	0.09543225319
1131	0.09542386497
1132	0.09541907798
1133	0.09541207249
1134	0.09540550799
1135	0.09539507692
1136	0.0953868643
1137	0.09538056195
1138	0.09537609658
1139	0.0953686631
1140	0.09536030404
1141	0.09535186785
1142	0.09534443788
1143	0.09533868264
1144	0.09533354581
1145	0.09532471639
1146	0.09531715337
1147	0.09530894134
1148	0.09530563751
1149	0.09529778798
1150	0.09529050356
1151	0.09528320451
1152	0.09527488014
1153	0.0952692423
1154	0.0952625248
1155	0.09525500442
1156	0.09524949661
1157	0.09524427961
1158	0.09523791869
1159	0.09522861502
1160	0.09521759276
1161	0.09521201316
1162	0.09520696598
1163	0.09520199246
1164	0.09519714444
1165	0.09519257856
1166	0.09518491929
1167	0.09517724173
1168	0.09517157421
1169	0.09516251086
1170	0.09515216853
1171	0.09514683652
1172	0.09514226625
1173	0.09513686197
1174	0.09512643199
1175	0.09511532572
1176	0.09510932512
1177	0.09510530727
1178	0.0950978138
1179	0.09509033443
1180	0.09508266386
1181	0.09507569507
1182	0.09507002441
1183	0.09506456222
1184	0.09505910777
1185	0.09505333624
1186	0.09504771548
1187	0.09504226019
1188	0.09503626473
1189	0.09502879907
1190	0.09502337026
1191	0.09501736706
1192	0.09501481441
1193	0.09500644505
1194	0.09500104074
1195	0.09499835464
1196	0.0949903527
1197	0.09498379866
1198	0.09497818098
1199	0.09497308901
1200	0.09496605741
1201	0.09495929393
1202	0.09495282732
1203	0.09494883453
1204	0.09494478333
1205	0.0949378041
1206	0.09493136243
1207	0.09492717135
1208	0.09492159503
1209	0.09491660363
1210	0.09491035514
1211	0.09490072232
1212	0.09489388403
1213	0.09488355672
1214	0.09487779021
1215	0.09486931058
1216	0.09486353838
1217	0.09485979053
1218	0.09485321334
1219	0.09484369596
1220	0.09483838248
1221	0.0948340019
1222	0.09482792557
1223	0.09482252743
1224	0.09482177017
1225	0.09481159997
1226	0.09480394276
1227	0.0947961933
1228	0.09479302717
1229	0.09478472714
1230	0.0947774511
1231	0.09477077016
1232	0.09476045829
1233	0.09475326706
1234	0.09474545861
1235	0.09474108398
1236	0.09473637433
1237	0.09472703319
1238	0.09472126687
1239	0.09471585385
1240	0.09471220835
1241	0.09470694721
1242	0.09470059167
1243	0.09469619813
1244	0.09469011418
1245	0.09468687877
1246	0.09467993485
1247	0.094676405
1248	0.09466928513
1249	0.094664414
1250	0.09466138465
1251	0.09465717815
1252	0.09465022046
1253	0.09464480494
1254	0.09463880994
1255	0.09463394318
1256	0.09462976128
1257	0.09462578211
1258	0.09461660457
1259	0.09460962531
1260	0.09460728837
1261	0.09460169382
1262	0.09459725122
1263	0.0945898441
1264	0.09458316952
1265	0.09457653193
1266	0.09457232799
1267	0.09456818025
1268	0.09456119085
1269	0.09455682937
1270	0.09454830381
1271	0.09454273704
1272	0.09453660108
1273	0.09453093923
1274	0.09452630347
1275	0.09452156033
1276	0.09451785686
1277	0.09451469295
1278	0.09450737753
1279	0.09450314066
1280	0.09449678571
1281	0.09449001698
1282	0.09448545372
1283	0.09447806657
1284	0.09447447539
1285	0.09446753156
1286	0.09446174506
1287	0.09445688926
1288	0.09445206388
1289	0.09444793026
1290	0.0944401144
1291	0.09443467649
1292	0.09443090592
1293	0.09442501152
1294	0.09441706486
1295	0.09441347382
1296	0.09440804202
1297	0.09439938526
1298	0.09439334124
1299	0.09438476036
1300	0.09437882335
1301	0.0943715301
1302	0.09436613809
1303	0.0943610925
1304	0.0943560942
1305	0.09435035835
1306	0.09434540514
1307	0.094340207
1308	0.09433397961
1309	0.09432881968
1310	0.09432380369
1311	0.09431979167
1312	0.09431427499
1313	0.09430855326
1314	0.09430600509
1315	0.09430105209
1316	0.09429563426
1317	0.09429135805
1318	0.09428289348
1319	0.09427753967
1320	0.09427346337
1321	0.09426819098
1322	0.09426222954
1323	0.0942567356
1324	0.0942540697
1325	0.09424705121
1326	0.09424180343
1327	0.09423802521
1328	0.09423074533
1329	0.09422474282
1330	0.09422013665
1331	0.09421612378
1332	0.09421260205
1333	0.09420775773
1334	0.09420144319
1335	0.09419796833
1336	0.09419382993
1337	0.0941883344
1338	0.09418383552
1339	0.09417966846
1340	0.09417252157
1341	0.09416543281
1342	0.09415582703
1343	0.09415237809
1344	0.09414745675
1345	0.09414021887
1346	0.09413508476
1347	0.09412962897
1348	0.09412531562
1349	0.0941212668
1350	0.09411833094
1351	0.09411051308
1352	0.09410682028
1353	0.09410180939
1354	0.09409662657
1355	0.09409041565
1356	0.09408492704
1357	0.0940799643
1358	0.09407625134
1359	0.09407140075
1360	0.09406654675
1361	0.09406176675
1362	0.09405778785
1363	0.09405201382
1364	0.09404674653
1365	0.09404211972
1366	0.09403829649
1367	0.09403390163
1368	0.09403044447
1369	0.09402600034
1370	0.09401936297
1371	0.09401279252
1372	0.09400853287
1373	0.09400287419
1374	0.09399611284
1375	0.09399007309
1376	0.09398488698
1377	0.09398100825
1378	0.09397795525
1379	0.09396949303
1380	0.09396408055
1381	0.09395888817
1382	0.09395540635
1383	0.09395034993
1384	0.09394612389
1385	0.09393901032
1386	0.09393380924
1387	0.09392930762
1388	0.09392326038
1389	0.09391611679
1390	0.09390964997
1391	0.09390681959
1392	0.09390048327
1393	0.09389417345
1394	0.09388932436
1395	0.09388589534
1396	0.09388166136
1397	0.09387506028
1398	0.09386863672
1399	0.09386524349
1400	0.09386088021
1401	0.09385833291
1402	0.09385280447
1403	0.09384837166
1404	0.09384345141
1405	0.09383924143
1406	0.0938329089
1407	0.09382915822
1408	0.09382360386
1409	0.09381836538
1410	0.09381202771
1411	0.09380796209
1412	0.09379893679
1413	0.09379333072
1414	0.09378772095
1415	0.09378222715
1416	0.09377670209
1417	0.0937710199
1418	0.09376494158
1419	0.09376120326
1420	0.09375606796
1421	0.09375015977
1422	0.09374568005
1423	0.09374093029
1424	0.09373250418
1425	0.09373051079
1426	0.09372467816
1427	0.09371874674
1428	0.0937146114
1429	0.09370894884
1430	0.09370443647
1431	0.09370068332
1432	0.09369702188
1433	0.09369196988
1434	0.09368847854
1435	0.09368461471
1436	0.09367853791
1437	0.09367431078
1438	0.09366860769
1439	0.09366478704
1440	0.09366075798
1441	0.09365586321
1442	0.09364979077
1443	0.0936462476
1444	0.0936410742
1445	0.09363616376
1446	0.09363172219
1447	0.09362515164
1448	0.09361863157
1449	0.0936127377
1450	0.09360892946
1451	0.09360400366
1452	0.09359533908
1453	0.09358919526
1454	0.09358467987
1455	0.0935777365
1456	0.0935707341
1457	0.09356347869
1458	0.09356057443
1459	0.09355348972
1460	0.09354920324
1461	0.09354496133
1462	0.09354094957
1463	0.09353366122
1464	0.09352977285
1465	0.0935257192
1466	0.09352043209
1467	0.09351409578
1468	0.09350982558
1469	0.09350453382
1470	0.09349917669
1471	0.09349587309
1472	0.09349043524
1473	0.09348527453
1474	0.09347869833
1475	0.09347499814
1476	0.09347076451
1477	0.09346714452
1478	0.09346369477
1479	0.09345721684
1480	0.09345269583
1481	0.09344703797
1482	0.09344303877
1483	0.0934381701
1484	0.09343352496
1485	0.09342730215
1486	0.09342440119
1487	0.09342178696
1488	0.09341613196
1489	0.09340887458
1490	0.09340413458
1491	0.09340066486
1492	0.09339537967
1493	0.09339163564
1494	0.09338634845
1495	0.0933793627
1496	0.09337727039
1497	0.09337318334
1498	0.09336824857
1499	0.09336341019
1500	0.09335952067
1501	0.09335391172
1502	0.09335061849
1503	0.09334547111
1504	0.09334190616
