iter	RMSE
0	0.4686757277
1	0.4648278532
2	0.4609812302
3	0.4571911088
4	0.4533881561
5	0.4496778544
6	0.446099117
7	0.4424326781
8	0.4388935665
9	0.4353297706
10	0.4319372536
11	0.4284321819
12	0.4249607669
13	0.4215300549
14	0.4181884617
15	0.4148373889
16	0.411549658
17	0.4083829843
18	0.4051255375
19	0.4018811211
20	0.3986994499
21	0.3955971542
22	0.3924972838
23	0.3894586607
24	0.3866350361
25	0.3836292682
26	0.3806987266
27	0.3777038013
28	0.3747996058
29	0.3719938181
30	0.3691912749
31	0.3664342827
32	0.3636817512
33	0.3609013643
34	0.3581788756
35	0.3554919542
36	0.3528657018
37	0.350166038
38	0.347593432
39	0.3450188176
40	0.3424689092
41	0.339945381
42	0.3373768971
43	0.3347788073
44	0.3323320589
45	0.3299204233
46	0.3275408304
47	0.3251542428
48	0.3228538456
49	0.3205431331
50	0.3182637997
51	0.3159541383
52	0.3137067352
53	0.3114065052
54	0.3092609991
55	0.3070853317
56	0.3049269912
57	0.3027565628
58	0.3006463397
59	0.2985843797
60	0.2964425046
61	0.2944242993
62	0.2924617562
63	0.2904266711
64	0.2884525842
65	0.2864938789
66	0.2846556495
67	0.2826920438
68	0.2808262459
69	0.2789673166
70	0.2771327652
71	0.2753145962
72	0.273592849
73	0.2717919983
74	0.2700591575
75	0.2684064045
76	0.2667028106
77	0.2650359684
78	0.263376584
79	0.2617309544
80	0.2600434636
81	0.2585020445
82	0.2568727144
83	0.2552745519
84	0.2537466645
85	0.252220533
86	0.2506970681
87	0.2491739186
88	0.2476371359
89	0.2461908757
90	0.2446907197
91	0.2431143377
92	0.2416855394
93	0.2402257748
94	0.2387489217
95	0.2373849833
96	0.2360257431
97	0.2346768069
98	0.2333264173
99	0.232081541
100	0.230788748
101	0.2294474152
102	0.2281934246
103	0.2268786332
104	0.225603842
105	0.2242926809
106	0.2230448897
107	0.2217622019
108	0.2205128987
109	0.2192535369
110	0.2180840373
111	0.2168087506
112	0.2156451935
113	0.2145139449
114	0.2134521273
115	0.2123664725
116	0.2112207048
117	0.2101445217
118	0.2092001886
119	0.2081227757
120	0.2070806915
121	0.206050748
122	0.2050214446
123	0.2039670338
124	0.2028748158
125	0.2018409416
126	0.2008863841
127	0.1998520898
128	0.1988717044
129	0.1979054684
130	0.1968889216
131	0.1958932974
132	0.1949886553
133	0.1940246201
134	0.193088526
135	0.1921305391
136	0.1913111314
137	0.1904281546
138	0.1896063906
139	0.1887296057
140	0.1878774609
141	0.1870503581
142	0.1861990688
143	0.1853652534
144	0.1845241121
145	0.1837374833
146	0.1829073551
147	0.1821040156
148	0.1813834533
149	0.1806429336
150	0.1799002813
151	0.179120377
152	0.1783624014
153	0.1775920132
154	0.1768727279
155	0.1761518308
156	0.1754789681
157	0.1747738989
158	0.1741120008
159	0.1735120476
160	0.1727796043
161	0.1721534414
162	0.1715596241
163	0.1709568468
164	0.1702877449
165	0.1697133808
166	0.168997185
167	0.1683921609
168	0.1678007253
169	0.1672345156
170	0.1666288226
171	0.1660106377
172	0.1654795564
173	0.1649052959
174	0.1643181275
175	0.1637860784
176	0.1631586468
177	0.1625720083
178	0.1620585854
179	0.1614819784
180	0.1609962967
181	0.1605177569
182	0.1599636623
183	0.1594670039
184	0.1589384412
185	0.1584178448
186	0.1579020789
187	0.1574560449
188	0.1569299927
189	0.1565012734
190	0.1560216342
191	0.1555593487
192	0.1551431926
193	0.1547102263
194	0.1542447235
195	0.1537524699
196	0.1532465503
197	0.1527624566
198	0.1523400766
199	0.1519468627
200	0.1515461483
201	0.1511142676
202	0.1507240724
203	0.1503411464
204	0.1499368656
205	0.1494933829
206	0.1490789463
207	0.1487109249
208	0.148366196
209	0.1479725148
210	0.147612348
211	0.1472782989
212	0.1468577382
213	0.1465165086
214	0.1461901418
215	0.1458366354
216	0.145509855
217	0.1451709616
218	0.1448265479
219	0.1445212244
220	0.1442246792
221	0.1439024871
222	0.1435251474
223	0.1431915141
224	0.1429122003
225	0.142555469
226	0.1422358932
227	0.1419296316
228	0.1415782152
229	0.14127032
230	0.1410130842
231	0.1407093145
232	0.1403978034
233	0.1401058327
234	0.1398546146
235	0.1395969879
236	0.1393150975
237	0.1390541657
238	0.1388066664
239	0.1385500669
240	0.1382482017
241	0.1379740219
242	0.1376753677
243	0.13737343
244	0.1370841571
245	0.1367746794
246	0.1365188494
247	0.1362166206
248	0.1359827893
249	0.1357420189
250	0.1355124853
251	0.1352901594
252	0.1350842323
253	0.1348271081
254	0.1345916614
255	0.1343681745
256	0.134110025
257	0.1338904199
258	0.1336740064
259	0.1334832477
260	0.1332736432
261	0.1330198015
262	0.132817974
263	0.1326171418
264	0.1324397304
265	0.1322398268
266	0.1320551754
267	0.1318214617
268	0.1315737243
269	0.1314198069
270	0.1312078338
271	0.1310047821
272	0.1308257051
273	0.1306355328
274	0.1304021641
275	0.1302295386
276	0.1300686404
277	0.1298871151
278	0.1297238796
279	0.129563549
280	0.1293843597
281	0.1291619998
282	0.1289661803
283	0.128788115
284	0.1286029603
285	0.1284123333
286	0.1282397528
287	0.1280286024
288	0.1278646042
289	0.1276896968
290	0.1274967749
291	0.1273342765
292	0.1271754374
293	0.1270043859
294	0.1268576156
295	0.1266957122
296	0.1265409435
297	0.1263471266
298	0.1261649139
299	0.1260042056
300	0.1258134418
301	0.1256460983
302	0.1254719786
303	0.1252831991
304	0.1251076109
305	0.1249414046
306	0.1247959474
307	0.1246435855
308	0.1244853266
309	0.1243267475
310	0.1241853115
311	0.1240417055
312	0.1238962263
313	0.1237240389
314	0.1235690323
315	0.123416591
316	0.1232829948
317	0.1231333488
318	0.1229738084
319	0.1228180178
320	0.1227083852
321	0.1225681157
322	0.1224332215
323	0.1222751491
324	0.1221537938
325	0.1220215245
326	0.1218799598
327	0.1217427715
328	0.121601428
329	0.1214866566
330	0.1213601036
331	0.1212231593
332	0.1210920885
333	0.120978564
334	0.1208353522
335	0.1207324854
336	0.1206088541
337	0.1204579653
338	0.1203438096
339	0.1202315914
340	0.1201296122
341	0.1200133651
342	0.119892782
343	0.1197819308
344	0.119657279
345	0.1195327173
346	0.1194194987
347	0.1192881223
348	0.1191616992
349	0.1190415691
350	0.1189230999
351	0.1188013082
352	0.1186883505
353	0.1185711802
354	0.1184531639
355	0.1183358366
356	0.1182430827
357	0.1181457853
358	0.1180355852
359	0.117957923
360	0.1178632404
361	0.1177598284
362	0.1176573276
363	0.1175495753
364	0.1174580328
365	0.1173768225
366	0.1172524541
367	0.1171443735
368	0.1170442817
369	0.1169577044
370	0.1168635321
371	0.1167653001
372	0.1166667539
373	0.1165974076
374	0.1164730114
375	0.1163802148
376	0.116245958
377	0.1161498286
378	0.1160463825
379	0.1159406408
380	0.1158463176
381	0.1157625585
382	0.1156728736
383	0.1155773504
384	0.1154916855
385	0.1154142479
386	0.1153510411
387	0.1152843657
388	0.1151779983
389	0.1150749771
390	0.1150060614
391	0.1149137172
392	0.1148468941
393	0.1147713789
394	0.1147005974
395	0.1146100103
396	0.1145240248
397	0.1144322675
398	0.1143444528
399	0.114251833
400	0.114182197
401	0.1141054938
402	0.1140267005
403	0.1139609533
404	0.1139049749
405	0.1138197518
406	0.1137283237
407	0.1136404906
408	0.1135655601
409	0.1134988806
410	0.113445178
411	0.1133590512
412	0.1132770493
413	0.1131818953
414	0.1131028176
415	0.1130188921
416	0.1129329743
417	0.1128865741
418	0.1127977064
419	0.1127079842
420	0.1126131209
421	0.1125494204
422	0.1124764529
423	0.1123846989
424	0.1123106332
425	0.1122411655
426	0.1121707209
427	0.1121039474
428	0.1120505587
429	0.111968912
430	0.1118767503
431	0.1117683922
432	0.1117138353
433	0.111637535
434	0.1115678338
435	0.111510565
436	0.1114658864
437	0.1113922145
438	0.1113294155
439	0.1112715215
440	0.1111854561
441	0.111102624
442	0.111062531
443	0.1109935565
444	0.1108847242
445	0.1108265308
446	0.1107516381
447	0.1106951584
448	0.1106593256
449	0.1106035239
450	0.110534672
451	0.1104773174
452	0.1104133234
453	0.1103272715
454	0.1102578465
455	0.1102012394
456	0.1101567404
457	0.1100942363
458	0.1100499168
459	0.1099728143
460	0.109886513
461	0.1098518897
462	0.1097922791
463	0.1097240869
464	0.1096741939
465	0.1096126208
466	0.1095506688
467	0.1094795858
468	0.1094295509
469	0.1093882984
470	0.1093356282
471	0.1092901139
472	0.1091901214
473	0.1091376183
474	0.1090654954
475	0.1090357317
476	0.108990554
477	0.1089306348
478	0.1088649683
479	0.1088180297
480	0.1087802785
481	0.1087256317
482	0.1086663832
483	0.1086262453
484	0.1085591212
485	0.1084699492
486	0.1084210929
487	0.1083591762
488	0.1082904985
489	0.1082411856
490	0.1081814277
491	0.1080963019
492	0.108038526
493	0.1079993132
494	0.1079431181
495	0.1078650374
496	0.1078197101
497	0.1077658624
498	0.10769245
499	0.1076495967
500	0.1075974001
501	0.1075531987
502	0.1075132384
503	0.1074594803
504	0.1073804797
505	0.1073097367
506	0.1072680843
507	0.1072095636
508	0.1071399584
509	0.1070855167
510	0.1070245171
511	0.1069732219
512	0.1069171045
513	0.1068574795
514	0.106817152
515	0.1067628045
516	0.1067224282
517	0.1066763276
518	0.1066375486
519	0.1066058037
520	0.1065576169
521	0.106490273
522	0.1064196535
523	0.1063775861
524	0.1063193624
525	0.1062831119
526	0.1062322581
527	0.1061854044
528	0.1061492624
529	0.1061187719
530	0.1060679407
531	0.1060005851
532	0.1059422748
533	0.1058875902
534	0.1058222089
535	0.105777991
536	0.1057474049
537	0.1057080069
538	0.1056656344
539	0.1056175245
540	0.1055598754
541	0.1055206618
542	0.1054804437
543	0.105438712
544	0.1053848581
545	0.1053346136
546	0.1052945344
547	0.1052467424
548	0.1051874227
549	0.1051458095
550	0.1050957458
551	0.1050616036
552	0.1050263944
553	0.1049872388
554	0.1049637098
555	0.1049176951
556	0.1048928514
557	0.104853356
558	0.1048084047
559	0.1047546283
560	0.1046948845
561	0.1046524588
562	0.1045982199
563	0.1045698957
564	0.1045102016
565	0.1044629549
566	0.104414615
567	0.104383579
568	0.10434413
569	0.104297801
570	0.1042534977
