iter	Passed	Remaining
1090	48570	174026
1091	48605	173947
1092	48649	173899
1093	48682	173814
1094	48722	173753
1095	48756	173674
1096	48800	173625
1097	48842	173572
1098	48884	173519
1099	48930	173479
1100	48965	173401
1101	49001	173328
1102	49043	173274
1103	49088	173233
1104	49142	173221
1105	49179	173152
1106	49220	173094
1107	49260	173034
1108	49302	172980
1109	49342	172919
1110	49382	172862
1111	49421	172797
1112	49454	172714
1113	49493	172648
1114	49527	172567
1115	49560	172484
1116	49598	172417
1117	49640	172366
1118	49684	172320
1119	49726	172267
1120	49768	172215
1121	49810	172162
1122	49847	172092
1123	49888	172036
1124	49931	171985
1125	49970	171924
1126	50009	171861
1127	50043	171781
1128	50082	171717
1129	50126	171672
1130	50172	171634
1131	50208	171558
1132	50246	171495
1133	50285	171431
1134	50322	171360
1135	50355	171278
1136	50391	171205
1137	50437	171169
1138	50476	171106
1139	50514	171039
1140	50556	170988
1141	50598	170936
1142	50636	170871
1143	50685	170842
1144	50728	170794
1145	50774	170755
1146	50820	170715
1147	50857	170646
1148	50895	170583
1149	50938	170534
1150	50978	170474
1151	51021	170426
1152	51060	170363
1153	51101	170308
1154	51138	170239
1155	51180	170186
1156	51219	170126
1157	51261	170074
1158	51302	170019
1159	51343	169964
1160	51382	169901
1161	51419	169835
1162	51461	169783
1163	51501	169725
1164	51543	169672
1165	51586	169623
1166	51631	169582
1167	51671	169526
1168	51713	169474
1169	51745	169389
1170	51781	169317
1171	51819	169252
1172	51859	169195
1173	51900	169139
1174	51939	169079
1175	51980	169026
1176	52019	168964
1177	52056	168896
1178	52089	168817
1179	52130	168760
1180	52170	168705
1181	52202	168618
1182	52241	168560
1183	52283	168508
1184	52326	168461
1185	52371	168420
1186	52407	168348
1187	52452	168308
1188	52493	168252
1189	52532	168191
1190	52573	168139
1191	52607	168061
1192	52659	168043
1193	52699	167984
1194	52738	167926
1195	52775	167857
1196	52816	167803
1197	52864	167772
1198	52900	167701
1199	52934	167627
1200	52971	167558
1201	53017	167520
1202	53056	167460
1203	53089	167383
1204	53125	167312
1205	53162	167245
1206	53201	167186
1207	53235	167108
1208	53276	167056
1209	53314	166994
1210	53354	166938
1211	53397	166888
1212	53444	166854
1213	53489	166811
1214	53530	166761
1215	53578	166728
1216	53631	166713
1217	53674	166664
1218	53721	166630
1219	53768	166592
1220	53813	166554
1221	53851	166489
1222	53895	166446
1223	53936	166393
1224	53979	166345
1225	54015	166276
1226	54057	166225
1227	54092	166153
1228	54132	166097
1229	54164	166016
1230	54207	165969
1231	54254	165934
1232	54295	165881
1233	54333	165818
1234	54378	165776
1235	54421	165731
1236	54469	165697
1237	54508	165638
1238	54554	165600
1239	54599	165558
1240	54642	165512
1241	54686	165469
1242	54722	165400
1243	54759	165334
1244	54796	165270
1245	54835	165211
1246	54877	165160
1247	54926	165130
1248	54965	165072
1249	55009	165027
1250	55059	165002
1251	55103	164956
1252	55144	164905
1253	55189	164863
1254	55234	164822
1255	55277	164776
1256	55318	164722
1257	55359	164670
1258	55402	164622
1259	55440	164560
1260	55485	164519
1261	55523	164459
1262	55563	164403
1263	55610	164368
1264	55651	164314
1265	55689	164253
1266	55737	164220
1267	55776	164162
1268	55818	164113
1269	55854	164045
1270	55901	164011
1271	55946	163970
1272	55988	163919
