iter	Passed	Remaining
132	5591	204597
133	5635	204648
134	5674	204506
135	5717	204470
136	5753	204230
137	5787	203903
138	5825	203722
139	5867	203673
140	5909	203651
141	5949	203549
142	5990	203483
143	6028	203297
144	6068	203174
145	6105	202993
146	6147	202964
147	6183	202725
148	6227	202733
149	6264	202560
150	6305	202492
151	6346	202428
152	6388	202383
153	6425	202203
154	6466	202122
155	6503	201955
156	6546	201946
157	6583	201760
158	6624	201702
159	6670	201774
160	6709	201650
161	6748	201553
162	6788	201447
163	6827	201332
164	6867	201249
165	6909	201217
166	6947	201065
167	6981	200788
168	7022	200749
169	7063	200692
170	7100	200507
171	7138	200374
172	7173	200150
173	7210	199993
174	7250	199905
175	7285	199677
176	7319	199449
177	7357	199316
178	7395	199181
179	7431	199007
180	7470	198886
181	7509	198795
182	7547	198679
183	7584	198520
184	7617	198273
185	7654	198114
186	7697	198112
187	7735	197983
188	7772	197849
189	7811	197764
190	7854	197749
191	7889	197555
192	7926	197424
193	7969	197426
194	8008	197331
195	8045	197192
196	8084	197096
197	8124	197048
198	8164	196982
199	8206	196966
200	8247	196923
201	8287	196841
202	8324	196701
203	8357	196490
204	8398	196438
205	8438	196368
206	8472	196182
207	8507	195999
208	8547	195927
209	8581	195740
210	8618	195608
211	8665	195707
212	8703	195611
213	8738	195440
214	8773	195257
215	8811	195150
216	8846	194989
217	8877	194729
218	8916	194650
219	8955	194579
220	8998	194594
221	9037	194512
222	9072	194351
223	9115	194363
224	9156	194323
225	9198	194312
226	9234	194165
227	9271	194058
228	9310	193985
229	9347	193852
230	9381	193683
231	9418	193563
232	9454	193440
233	9491	193322
234	9528	193215
235	9568	193161
236	9608	193097
237	9643	192956
238	9683	192906
239	9714	192667
240	9750	192532
241	9792	192526
242	9829	192421
243	9868	192357
244	9909	192324
245	9944	192175
246	9981	192071
247	10019	191991
248	10057	191893
249	10094	191786
250	10158	192192
251	10200	192185
252	10247	192275
253	10284	192168
254	10322	192076
255	10358	191959
256	10400	191951
257	10441	191907
258	10484	191922
259	10524	191877
260	10565	191844
261	10603	191745
262	10640	191641
263	10674	191496
264	10715	191459
265	10759	191484
266	10799	191440
267	10834	191297
268	10872	191227
269	10907	191082
270	10945	190993
271	10982	190902
272	11018	190792
273	11061	190788
274	11093	190602
275	11134	190569
276	11165	190385
277	11205	190324
278	11246	190296
279	11284	190230
280	11323	190157
281	11362	190107
282	11402	190051
283	11443	190022
284	11480	189924
285	11520	189884
286	11560	189834
287	11603	189838
288	11642	189787
289	11678	189675
290	11717	189614
291	11757	189576
292	11797	189524
293	11831	189377
294	11871	189344
295	11905	189205
296	11943	189123
297	11983	189085
298	12021	189012
299	12059	188927
300	12096	188846
301	12137	188820
302	12176	188751
303	12213	188662
304	12249	188562
305	12287	188486
306	12320	188339
307	12356	188241
308	12390	188100
309	12428	188025
310	12463	187917
311	12499	187807
312	12535	187711
313	12573	187636
314	12611	187565
315	12648	187479
316	12685	187400
317	12718	187260
318	12760	187244
319	12799	187192
320	12834	187084
321	12873	187019
322	12909	186921
323	12949	186891
324	12987	186826
325	13027	186776
326	13067	186740
327	13108	186722
328	13147	186658
329	13186	186615
330	13229	186610
331	13268	186561
332	13299	186394
333	13331	186243
334	13372	186213
335	13407	186105
336	13443	186020
337	13482	185958
338	13521	185912
339	13558	185833
340	13596	185763
341	13630	185644
342	13672	185632
343	13703	185471
344	13738	185376
345	13773	185271
346	13817	185276
347	13853	185194
348	13898	185218
349	13936	185159
350	13973	185074
351	14006	184950
352	14040	184835
353	14078	184767
354	14111	184640
355	14145	184520
356	14183	184459
357	14221	184396
358	14263	184395
359	14302	184339
360	14340	184279
361	14380	184239
362	14417	184166
363	14458	184140
364	14492	184038
365	14529	183956
366	14568	183909
367	14605	183841
368	14647	183832
369	14691	183839
370	14733	183835
371	14776	183828
372	14810	183718
373	14845	183625
374	14887	183606
375	14924	183537
376	14966	183533
377	15012	183569
378	15048	183484
379	15093	183510
380	15135	183488
381	15173	183436
382	15214	183402
383	15251	183334
384	15289	183271
385	15325	183190
386	15363	183134
387	15402	183077
388	15442	183045
389	15484	183030
390	15523	182981
391	15561	182921
392	15596	182835
393	15636	182794
394	15672	182709
395	15715	182707
396	15751	182628
397	15788	182554
398	15827	182510
399	15866	182461
400	15899	182354
401	15939	182314
402	15972	182195
403	16011	182153
404	16054	182147
405	16088	182041
406	16123	181951
407	16158	181858
408	16198	181823
409	16239	181800
410	16278	181752
411	16317	181708
412	16357	181677
413	16404	181717
414	16439	181623
415	16478	181579
416	16514	181499
417	16549	181414
418	16588	181363
419	16622	181264
420	16662	181224
421	16699	181161
422	16737	181109
423	16768	180978
424	16804	180898
425	16847	180889
426	16881	180796
427	16926	180809
428	16963	180749
429	17009	180777
430	17047	180721
431	17086	180669
432	17126	180641
433	17161	180556
434	17204	180546
435	17240	180472
436	17270	180331
437	17312	180317
438	17347	180231
439	17389	180221
440	17432	180211
441	17467	180133
442	17504	180063
443	17547	180061
444	17582	179973
445	17620	179920
446	17661	179890
447	17693	179783
448	17734	179757
449	17775	179729
450	17812	179668
451	17871	179822
452	17916	179836
453	17952	179759
454	17988	179687
455	18023	179600
456	18061	179549
457	18100	179507
458	18137	179442
459	18174	179372
460	18208	179281
461	18245	179216
462	18288	179214
463	18326	179160
464	18365	179117
465	18402	179046
466	18447	179058
467	18482	178984
468	18518	178906
469	18558	178867
470	18594	178801
471	18631	178736
472	18669	178684
473	18709	178650
474	18752	178640
475	18791	178598
476	18824	178498
477	18861	178432
478	18895	178346
479	18930	178264
480	18968	178206
481	19010	178193
482	19050	178155
483	19093	178150
484	19131	178099
485	19173	178084
486	19211	178029
487	19251	177996
488	19290	177953
489	19329	177910
490	19366	177850
491	19403	177782
492	19446	177777
493	19495	177823
494	19533	177775
495	19571	177724
496	19611	177686
497	19647	177618
498	19685	177564
499	19727	177551
500	19764	177488
501	19800	177414
502	19843	177408
503	19883	177371
504	19918	177296
505	19956	177243
506	19993	177178
507	20033	177149
508	20072	177104
509	20110	177049
510	20150	177015
511	20184	176932
512	20222	176874
513	20267	176886
514	20302	176811
515	20337	176731
516	20375	176680
517	20418	176672
518	20458	176632
519	20492	176553
520	20537	176560
521	20574	176500
522	20614	176461
523	20658	176466
524	20700	176448
525	20742	176427
526	20775	176332
527	20808	176243
528	20849	176211
529	20885	176143
530	20924	176104
531	20962	176055
532	21004	176039
533	21039	175959
534	21078	175914
535	21128	175963
536	21163	175888
537	21200	175834
538	21243	175822
539	21282	175774
540	21316	175689
541	21354	175642
542	21394	175611
543	21439	175610
544	21471	175512
545	21507	175446
546	21544	175389
547	21587	175382
548	21630	175370
549	21668	175320
550	21708	175282
551	21744	175218
552	21783	175171
553	21821	175121
554	21856	175050
555	21892	174985
556	21935	174971
557	21970	174895
558	22006	174830
559	22043	174775
560	22078	174703
561	22123	174704
562	22161	174652
563	22200	174614
564	22237	174557
565	22274	174495
566	22312	174444
567	22353	174418
568	22393	174382
569	22433	174349
570	22473	174319
571	22511	174266
572	22546	174192
573	22582	174131
574	22620	174082
575	22660	174041
576	22701	174018
577	22746	174020
578	22782	173958
579	22824	173935
580	22861	173880
581	22900	173839
582	22938	173788
583	22973	173717
584	23015	173698
585	23062	173717
586	23093	173615
587	23132	173570
588	23176	173566
589	23217	173540
590	23253	173475
591	23289	173410
592	23330	173382
593	23363	173299
594	23401	173247
595	23442	173223
596	23479	173165
597	23507	173045
598	23540	172960
599	23585	172962
600	23622	172903
601	23657	172832
602	23695	172784
603	23730	172714
604	23772	172695
605	23816	172692
606	23848	172598
607	23887	172552
608	23928	172531
609	23966	172479
610	24001	172411
611	24039	172361
612	24073	172283
613	24107	172206
614	24145	172162
615	24185	172128
616	24224	172082
617	24262	172033
618	24303	172010
619	24351	172033
620	24388	171973
621	24432	171968
622	24470	171920
623	24509	171878
624	24550	171852
625	24598	171873
626	24639	171847
627	24683	171844
628	24722	171801
629	24760	171750
630	24795	171680
631	24833	171636
632	24871	171583
633	24914	171570
634	24949	171506
635	24996	171514
636	25041	171517
637	25081	171484
638	25115	171406
639	25153	171357
640	25190	171304
641	25231	171276
642	25270	171233
643	25311	171204
644	25347	171147
645	25384	171093
646	25442	171179
647	25482	171141
648	25526	171136
649	25557	171037
650	25598	171011
651	25636	170964
652	25675	170920
653	25717	170897
654	25746	170794
655	25783	170740
656	25826	170722
657	25866	170686
658	25902	170626
659	25941	170585
660	25986	170585
661	26036	170611
662	26078	170591
663	26113	170522
664	26152	170485
665	26188	170422
666	26227	170378
667	26265	170330
668	26302	170277
669	26338	170218
670	26374	170159
671	26413	170112
672	26457	170105
673	26493	170043
674	26533	170009
675	26559	169886
676	26590	169795
677	26625	169730
678	26663	169683
679	26701	169634
680	26733	169545
681	26770	169494
682	26806	169434
683	26846	169400
684	26881	169334
685	26917	169275
686	26959	169253
687	27000	169222
688	27044	169216
689	27081	169163
690	27121	169129
691	27166	169125
692	27209	169108
693	27245	169047
694	27284	169005
695	27328	168996
696	27368	168963
697	27410	168936
698	27447	168889
699	27486	168842
700	27523	168789
701	27559	168735
702	27600	168704
703	27638	168659
704	27674	168595
705	27711	168547
706	27746	168481
707	27784	168434
708	27817	168354
709	27849	168274
710	27881	168193
711	27924	168176
712	27966	168151
713	28000	168079
714	28038	168034
715	28075	167981
716	28112	167928
717	28147	167864
718	28186	167823
719	28225	167782
720	28265	167751
721	28302	167700
722	28339	167644
723	28370	167558
724	28410	167524
725	28449	167484
726	28494	167478
727	28529	167417
728	28573	167402
729	28611	167358
730	28647	167298
731	28686	167257
732	28733	167265
733	28778	167258
734	28819	167228
735	28856	167179
736	28891	167113
737	28925	167047
738	28968	167027
739	29015	167033
740	29055	167002
741	29096	166969
742	29136	166934
743	29175	166894
744	29210	166834
745	29251	166806
746	29294	166784
747	29326	166704
748	29364	166662
749	29408	166649
750	29444	166592
751	29492	166599
752	29525	166525
753	29561	166470
754	29598	166420
755	29638	166381
756	29674	166323
757	29712	166278
758	29753	166248
759	29790	166198
760	29832	166176
761	29873	166149
762	29907	166079
763	29945	166035
764	29984	165991
765	30025	165960
766	30062	165914
767	30098	165857
768	30129	165770
769	30163	165701
770	30205	165682
771	30244	165640
772	30285	165613
773	30323	165564
774	30362	165526
775	30397	165464
776	30437	165430
777	30477	165390
778	30516	165352
779	30556	165317
780	30602	165317
781	30638	165258
782	30677	165219
783	30712	165155
784	30744	165078
785	30789	165070
786	30825	165018
787	30862	164966
788	30900	164921
789	30938	164873
790	30975	164822
791	31010	164762
792	31051	164735
793	31099	164738
794	31141	164717
795	31185	164703
796	31221	164649
797	31262	164615
798	31308	164613
799	31342	164548
800	31385	164527
801	31430	164517
802	31464	164456
803	31506	164428
804	31544	164382
805	31587	164365
806	31624	164316
807	31664	164280
808	31704	164246
809	31746	164219
810	31786	164184
811	31823	164135
812	31859	164078
813	31899	164044
814	31938	164005
815	31980	163978
816	32017	163930
817	32050	163856
818	32084	163793
819	32121	163741
820	32164	163722
821	32198	163657
822	32231	163585
823	32267	163532
824	32308	163500
825	32353	163489
826	32393	163457
827	32434	163425
828	32473	163386
829	32510	163338
830	32548	163291
831	32593	163280
832	32632	163239
833	32667	163178
834	32700	163112
835	32738	163065
836	32771	162997
837	32812	162967
838	32846	162902
839	32878	162829
840	32913	162769
841	32946	162699
842	32985	162658
843	33026	162626
844	33063	162576
845	33098	162519
846	33142	162502
847	33173	162427
848	33236	162501
849	33274	162459
850	33309	162397
851	33345	162341
852	33384	162304
853	33418	162242
854	33462	162225
855	33510	162228
856	33540	162142
857	33579	162106
858	33621	162079
859	33661	162046
860	33702	162014
861	33740	161970
862	33775	161911
863	33816	161881
864	33863	161880
865	33897	161817
866	33933	161759
867	33974	161729
868	34009	161673
869	34048	161634
870	34087	161594
871	34131	161575
872	34165	161514
873	34207	161486
874	34240	161420
875	34279	161379
876	34313	161317
877	34348	161258
878	34385	161209
879	34426	161179
880	34460	161115
881	34496	161062
882	34537	161033
883	34575	160985
884	34618	160965
885	34658	160929
886	34696	160888
887	34740	160871
888	34781	160838
889	34817	160787
890	34856	160747
891	34898	160722
892	34936	160675
893	34965	160589
894	35003	160546
895	35044	160515
896	35081	160469
897	35117	160412
898	35156	160376
899	35194	160331
900	35237	160308
901	35274	160262
902	35317	160237
903	35350	160174
904	35395	160157
905	35432	160110
906	35476	160093
907	35518	160066
908	35554	160015
909	35599	160001
910	35632	159935
911	35668	159883
912	35710	159857
913	35748	159810
914	35786	159766
915	35825	159730
916	35862	159680
917	35895	159612
918	35935	159580
919	35979	159562
920	36017	159515
921	36060	159494
922	36103	159472
923	36139	159421
924	36185	159413
925	36227	159384
926	36264	159336
927	36312	159337
928	36350	159293
929	36391	159260
930	36426	159206
931	36470	159187
932	36514	159170
933	36548	159107
934	36593	159092
935	36630	159044
936	36663	158980
937	36706	158955
938	36745	158915
939	36777	158849
940	36812	158792
941	36850	158746
942	36891	158716
943	36931	158679
944	36968	158633
945	37002	158573
946	37044	158543
947	37085	158514
948	37130	158497
949	37168	158455
950	37207	158414
951	37240	158351
952	37276	158298
953	37314	158254
954	37350	158201
955	37383	158137
956	37425	158108
957	37460	158052
958	37498	158011
959	37539	157978
960	37576	157931
961	37620	157911
962	37659	157874
963	37695	157819
964	37732	157773
965	37766	157712
966	37804	157668
967	37847	157644
968	37883	157592
969	37924	157564
970	37961	157516
971	38000	157474
972	38039	157435
973	38075	157383
974	38113	157340
975	38149	157289
976	38188	157249
977	38222	157189
978	38258	157138
979	38292	157077
980	38331	157036
981	38370	156996
982	38407	156950
983	38442	156895
984	38482	156858
985	38523	156827
986	38562	156789
987	38602	156753
988	38654	156768
989	38692	156723
990	38731	156683
991	38772	156653
992	38805	156588
993	38848	156568
994	38886	156524
995	38933	156516
996	38972	156477
997	39018	156465
998	39054	156412
999	39091	156365
1000	39130	156324
1001	39176	156314
1002	39216	156280
1003	39259	156254
1004	39293	156195
1005	39338	156180
1006	39380	156151
1007	39420	156115
1008	39455	156062
1009	39496	156030
1010	39532	155979
1011	39572	155942
1012	39610	155902
1013	39652	155871
1014	39692	155837
1015	39730	155794
1016	39770	155756
1017	39804	155699
1018	39840	155647
1019	39904	155706
1020	39968	155762
1021	40016	155758
1022	40057	155727
1023	40102	155711
1024	40137	155656
1025	40178	155622
1026	40213	155569
1027	40254	155535
1028	40291	155487
1029	40324	155424
1030	40366	155398
1031	40406	155361
1032	40446	155324
1033	40482	155273
1034	40518	155224
1035	40560	155195
1036	40605	155178
1037	40649	155159
1038	40684	155104
1039	40723	155060
1040	40757	155004
1041	40795	154961
1042	40838	154934
1043	40878	154899
1044	40923	154881
1045	40974	154888
1046	41011	154841
1047	41052	154810
1048	41089	154759
1049	41132	154734
1050	41171	154697
1051	41208	154648
1052	41246	154606
1053	41288	154578
1054	41329	154545
1055	41366	154497
1056	41400	154440
1057	41438	154395
1058	41470	154331
1059	41509	154291
1060	41551	154260
1061	41589	154216
1062	41628	154178
1063	41668	154140
1064	41708	154104
1065	41747	154066
1066	41783	154014
1067	41823	153977
1068	41859	153927
1069	41901	153899
1070	41943	153870
1071	41979	153821
1072	42018	153779
1073	42058	153746
1074	42099	153710
1075	42142	153688
1076	42181	153647
1077	42225	153624
1078	42263	153580
1079	42303	153545
1080	42351	153539
1081	42386	153484
1082	42429	153459
1083	42466	153413
1084	42507	153378
1085	42544	153333
1086	42585	153298
1087	42631	153285
1088	42669	153242
1089	42711	153211
1090	42749	153167
1091	42788	153128
1092	42829	153095
1093	42864	153043
1094	42906	153013
1095	42945	152971
1096	42987	152945
1097	43017	152873
1098	43051	152815
1099	43089	152771
1100	43136	152761
1101	43174	152716
1102	43228	152729
1103	43268	152693
1104	43309	152662
1105	43358	152655
1106	43398	152621
1107	43440	152589
1108	43476	152539
1109	43511	152484
1110	43552	152453
1111	43592	152417
1112	43641	152410
1113	43677	152361
1114	43713	152309
1115	43748	152257
1116	43783	152203
1117	43824	152169
1118	43860	152121
1119	43900	152084
1120	43935	152031
1121	43972	151985
1122	44013	151951
1123	44055	151921
1124	44096	151887
1125	44138	151859
1126	44174	151808
1127	44217	151781
1128	44257	151745
1129	44296	151707
1130	44334	151662
1131	44378	151638
1132	44418	151603
1133	44465	151592
1134	44505	151553
1135	44542	151508
1136	44584	151479
1137	44625	151444
1138	44663	151400
1139	44703	151363
1140	44750	151350
1141	44799	151344
1142	44839	151310
1143	44888	151302
1144	44926	151258
1145	44956	151190
1146	44999	151162
1147	45042	151136
1148	45078	151085
1149	45119	151052
1150	45164	151033
1151	45204	150996
1152	45241	150947
1153	45279	150904
1154	45324	150885
1155	45365	150851
1156	45405	150816
1157	45446	150783
1158	45485	150741
1159	45527	150710
1160	45570	150683
1161	45613	150657
1162	45659	150639
1163	45702	150612
1164	45747	150593
1165	45781	150536
1166	45828	150523
1167	45873	150501
1168	45917	150479
1169	45956	150439
1170	45993	150392
1171	46038	150370
1172	46080	150341
1173	46122	150309
1174	46157	150258
1175	46201	150233
1176	46239	150189
1177	46286	150176
1178	46328	150145
1179	46370	150113
1180	46410	150077
1181	46451	150044
1182	46493	150014
1183	46534	149980
1184	46571	149933
1185	46614	149904
1186	46646	149842
1187	46685	149802
1188	46722	149755
1189	46760	149713
1190	46801	149679
1191	46836	149625
1192	46888	149627
1193	46931	149599
1194	46973	149568
1195	47011	149523
1196	47049	149480
1197	47091	149451
1198	47128	149403
1199	47174	149384
1200	47211	149339
1201	47250	149298
1202	47290	149262
1203	47332	149231
1204	47367	149178
1205	47409	149148
1206	47451	149116
1207	47491	149080
1208	47532	149043
1209	47571	149006
1210	47621	148999
1211	47662	148964
1212	47701	148924
1213	47738	148879
1214	47783	148856
1215	47828	148835
1216	47871	148806
1217	47919	148795
1218	47960	148761
1219	47999	148719
1220	48039	148681
1221	48076	148636
1222	48121	148614
1223	48176	148622
1224	48218	148590
1225	48256	148548
1226	48297	148515
1227	48344	148497
1228	48383	148456
1229	48424	148422
1230	48469	148401
1231	48517	148387
1232	48559	148357
1233	48606	148341
1234	48638	148278
1235	48684	148258
1236	48732	148245
1237	48766	148189
1238	48816	148181
1239	48852	148133
1240	48895	148104
1241	48942	148089
1242	48984	148057
1243	49021	148010
1244	49068	147992
1245	49112	147967
1246	49153	147933
1247	49194	147898
1248	49235	147863
1249	49276	147828
1250	49318	147798
1251	49357	147756
1252	49392	147705
1253	49438	147683
1254	49476	147640
1255	49548	147699
1256	49582	147644
1257	49627	147618
1258	49663	147569
1259	49707	147544
1260	49745	147500
1261	49789	147474
1262	49826	147427
1263	49861	147375
1264	49900	147335
1265	49942	147302
1266	49982	147266
1267	50024	147231
1268	50063	147193
1269	50102	147150
1270	50140	147108
1271	50183	147077
1272	50226	147048
1273	50264	147005
1274	50300	146957
1275	50343	146927
1276	50386	146897
1277	50420	146844
1278	50459	146803
1279	50497	146759
1280	50537	146720
1281	50582	146695
1282	50620	146652
1283	50661	146619
1284	50695	146562
1285	50733	146519
1286	50773	146482
1287	50821	146467
1288	50853	146407
1289	50899	146386
1290	50942	146356
1291	50982	146318
1292	51024	146286
1293	51064	146246
1294	51103	146207
1295	51141	146163
1296	51178	146116
1297	51218	146078
1298	51251	146021
1299	51291	145984
1300	51337	145963
1301	51380	145934
1302	51418	145889
1303	51458	145850
1304	51497	145811
1305	51530	145752
1306	51566	145704
1307	51608	145672
1308	51649	145636
1309	51693	145610
1310	51737	145583
1311	51777	145543
1312	51817	145507
1313	51860	145477
1314	51901	145442
1315	51948	145425
1316	51985	145378
1317	52028	145346
1318	52069	145313
1319	52106	145267
1320	52140	145212
1321	52179	145171
1322	52221	145138
1323	52260	145097
1324	52299	145055
1325	52338	145016
1326	52379	144979
1327	52422	144951
1328	52456	144896
1329	52500	144869
1330	52539	144828
1331	52577	144784
1332	52623	144762
1333	52667	144736
1334	52704	144690
1335	52743	144649
1336	52781	144607
1337	52826	144580
1338	52869	144551
1339	52908	144511
1340	52956	144494
1341	52992	144445
1342	53036	144419
1343	53083	144399
1344	53121	144356
1345	53159	144311
1346	53195	144262
1347	53236	144228
1348	53270	144173
1349	53315	144150
1350	53353	144106
1351	53394	144070
1352	53433	144029
1353	53472	143989
1354	53513	143952
1355	53555	143920
1356	53600	143895
1357	53634	143840
1358	53675	143805
1359	53713	143763
1360	53760	143744
1361	53799	143701
1362	53831	143643
1363	53876	143617
1364	53913	143571
1365	53959	143549
1366	54002	143518
1367	54044	143486
1368	54089	143461
1369	54122	143406
1370	54169	143385
1371	54209	143346
1372	54254	143322
1373	54294	143282
1374	54331	143238
1375	54378	143217
1376	54425	143199
1377	54464	143158
1378	54504	143119
1379	54539	143067
1380	54585	143043
1381	54622	142999
1382	54662	142961
1383	54703	142923
1384	54746	142894
1385	54788	142860
1386	54827	142821
1387	54868	142784
1388	54915	142764
1389	54952	142718
1390	54997	142692
1391	55035	142650
1392	55076	142613
1393	55118	142580
1394	55157	142539
1395	55196	142497
1396	55238	142465
1397	55280	142433
1398	55325	142405
1399	55365	142367
1400	55407	142334
1401	55458	142326
1402	55504	142303
1403	55542	142258
1404	55583	142222
1405	55626	142191
1406	55667	142156
1407	55709	142121
1408	55746	142076
1409	55792	142053
1410	55833	142018
1411	55866	141961
1412	55908	141928
1413	55952	141899
1414	55995	141868
1415	56043	141849
1416	56078	141798
1417	56118	141760
1418	56155	141714
1419	56200	141688
1420	56242	141653
1421	56285	141624
1422	56329	141594
1423	56371	141562
1424	56412	141525
1425	56458	141502
1426	56490	141443
1427	56527	141397
1428	56562	141346
1429	56605	141316
1430	56641	141266
1431	56678	141221
1432	56708	141158
1433	56754	141133
1434	56796	141101
1435	56835	141058
1436	56873	141015
1437	56914	140981
1438	56958	140952
1439	56994	140902
1440	57036	140868
1441	57075	140827
1442	57116	140791
1443	57157	140757
1444	57196	140716
1445	57239	140683
1446	57278	140643
1447	57320	140608
1448	57359	140569
1449	57398	140528
1450	57441	140495
1451	57483	140463
1452	57520	140417
1453	57558	140372
1454	57605	140351
1455	57655	140336
1456	57694	140295
1457	57737	140263
1458	57782	140239
1459	57821	140197
1460	57856	140145
1461	57897	140109
1462	57932	140060
1463	57971	140019
1464	58018	139995
1465	58082	140015
1466	58122	139977
1467	58164	139943
1468	58202	139900
1469	58242	139862
1470	58280	139817
1471	58313	139761
1472	58352	139722
1473	58398	139697
1474	58438	139657
1475	58484	139633
1476	58524	139595
1477	58567	139563
1478	58611	139534
1479	58646	139483
1480	58696	139467
1481	58740	139438
1482	58779	139398
1483	58818	139357
1484	58857	139316
1485	58901	139287
1486	58950	139268
1487	58995	139242
1488	59038	139211
1489	59091	139201
1490	59145	139196
1491	59193	139175
1492	59248	139171
1493	59300	139161
1494	59336	139114
1495	59378	139080
1496	59426	139058
1497	59477	139045
1498	59518	139008
1499	59550	138951
1500	59595	138922
1501	59640	138896
1502	59673	138840
1503	59717	138811
1504	59750	138756
1505	59790	138717
1506	59831	138680
1507	59868	138633
1508	59908	138594
1509	59950	138560
1510	59991	138524
1511	60032	138487
1512	60071	138446
1513	60111	138407
1514	60158	138385
1515	60202	138354
1516	60245	138322
1517	60288	138289
1518	60327	138249
1519	60360	138192
1520	60402	138158
1521	60436	138106
1522	60473	138061
1523	60516	138027
1524	60551	137978
1525	60594	137945
1526	60634	137906
1527	60676	137872
1528	60718	137838
1529	60759	137800
1530	60801	137766
1531	60848	137742
1532	60887	137701
1533	60935	137680
1534	60978	137647
1535	61022	137618
1536	61062	137579
1537	61103	137543
1538	61145	137508
1539	61182	137462
1540	61224	137426
1541	61268	137397
1542	61310	137361
1543	61350	137323
1544	61395	137294
1545	61440	137267
1546	61480	137228
1547	61521	137191
1548	61564	137158
1549	61598	137107
1550	61638	137067
1551	61671	137011
1552	61712	136975
1553	61754	136940
1554	61794	136902
1555	61837	136869
1556	61874	136824
1557	61918	136793
1558	61954	136744
1559	61998	136714
1560	62034	136666
1561	62077	136633
1562	62115	136589
1563	62157	136556
1564	62203	136529
1565	62238	136480
1566	62281	136447
1567	62319	136403
1568	62361	136368
1569	62397	136319
1570	62435	136276
1571	62476	136241
1572	62519	136207
1573	62558	136165
1574	62602	136135
1575	62648	136110
1576	62698	136091
1577	62740	136056
1578	62788	136034
1579	62831	136002
1580	62873	135966
1581	62914	135930
1582	62952	135885
1583	62995	135853
1584	63035	135814
1585	63081	135788
1586	63120	135746
1587	63158	135704
1588	63201	135669
1589	63248	135647
1590	63288	135606
1591	63336	135585
1592	63379	135551
1593	63421	135517
1594	63462	135478
1595	63503	135442
1596	63537	135390
1597	63571	135337
1598	63613	135302
1599	63656	135270
1600	63696	135231
1601	63739	135197
1602	63779	135158
1603	63821	135122
1604	63862	135085
1605	63904	135050
1606	63940	135003
1607	63984	134971
1608	64023	134930
1609	64069	134903
1610	64110	134866
1611	64155	134837
1612	64194	134796
1613	64236	134762
1614	64277	134723
1615	64322	134695
1616	64358	134647
1617	64400	134611
1618	64438	134568
1619	64482	134538
1620	64521	134496
1621	64558	134450
1622	64603	134420
1623	64644	134384
1624	64693	134362
1625	64741	134340
1626	64779	134297
1627	64816	134252
1628	64862	134224
1629	64905	134190
1630	64938	134137
1631	64977	134095
1632	65015	134052
1633	65056	134014
1634	65095	133973
1635	65131	133925
1636	65174	133892
1637	65215	133855
1638	65256	133818
1639	65303	133791
1640	65342	133751
1641	65386	133718
1642	65432	133692
1643	65472	133652
1644	65511	133611
1645	65555	133580
1646	65596	133541
1647	65637	133504
1648	65669	133450
1649	65708	133408
1650	65750	133372
1651	65790	133332
1652	65828	133290
1653	65909	133333
1654	65988	133372
1655	66041	133359
1656	66083	133324
1657	66126	133289
1658	66170	133258
1659	66211	133220
1660	66249	133177
1661	66291	133140
1662	66333	133104
1663	66376	133072
1664	66421	133041
1665	66461	133002
