iter	RMSE
628	0.1016254539
629	0.1015896873
630	0.1015465848
631	0.1015146934
632	0.1014731424
633	0.1014364499
634	0.101402196
635	0.101369568
636	0.1013408191
637	0.1013195049
638	0.1012917564
639	0.1012590702
640	0.1012253301
641	0.1011922941
642	0.1011609289
643	0.1011307871
644	0.101095988
645	0.1010709053
646	0.1010279872
647	0.1009867667
648	0.1009537948
649	0.1009122308
650	0.100875594
651	0.1008485546
652	0.1008272496
653	0.1007969728
654	0.1007674751
655	0.100729219
656	0.1006923953
657	0.1006623421
658	0.1006294416
659	0.1006125499
660	0.1005735216
661	0.1005365693
662	0.1004982153
663	0.1004737892
664	0.1004595189
665	0.1004287847
666	0.100404018
667	0.10038247
668	0.1003503376
669	0.1003249303
670	0.1002986326
671	0.1002716267
672	0.1002410232
673	0.1002173901
674	0.1001922935
675	0.1001612241
676	0.1001256316
677	0.1000952604
678	0.1000742052
679	0.1000429627
680	0.1000224608
681	0.09998855934
682	0.09996833395
683	0.09994948036
684	0.09991749858
685	0.09989488888
686	0.09986676875
687	0.09984295127
688	0.09982271195
689	0.09979428122
690	0.09978178686
691	0.09975079918
692	0.09972412252
693	0.0996939166
694	0.09965687292
695	0.09962555447
696	0.09959927323
697	0.09957142225
698	0.0995419054
699	0.09951530878
700	0.09949118784
701	0.09946496419
702	0.0994393961
703	0.09941326717
704	0.09938303556
705	0.09935305298
706	0.09932401015
707	0.09929646639
708	0.09926821703
709	0.09923940565
710	0.09921169137
711	0.09919056187
712	0.09917775915
713	0.09914966672
714	0.09912916233
715	0.09910093869
716	0.09908845885
717	0.09905946097
718	0.09903187535
719	0.0990056129
720	0.09898833965
721	0.09896480325
722	0.09894278954
723	0.09892302422
724	0.09890186694
725	0.09886976404
726	0.09884606403
727	0.09883136073
728	0.09880305753
729	0.098788881
730	0.09876750029
731	0.09874217841
732	0.09872583477
733	0.09871246719
734	0.09868498876
735	0.09865871256
736	0.09863247058
737	0.09861604669
738	0.09859889721
739	0.0985709769
740	0.09855016478
741	0.09851955082
742	0.09849655169
743	0.09847740558
744	0.09845112744
745	0.09843671721
746	0.09841629734
747	0.09839246425
748	0.09837467175
749	0.09835802986
750	0.09833431099
751	0.0983202811
752	0.09830296151
753	0.09827548698
754	0.09825252018
755	0.09822463816
756	0.09819781799
757	0.09818145583
758	0.09815707106
759	0.09814196635
760	0.09812637714
761	0.09810983229
762	0.09809894921
763	0.0980835771
764	0.09806596454
765	0.09804230796
766	0.0980230983
767	0.09800423307
768	0.09798275034
769	0.09796483855
770	0.09794714889
771	0.09792646635
772	0.09790584374
773	0.0978822363
774	0.09786007059
775	0.0978373385
776	0.09781156956
777	0.09779310494
778	0.09778047108
779	0.09776959357
780	0.09774396681
781	0.09771843069
782	0.09769581612
783	0.09767372897
784	0.09765672966
785	0.09763523945
786	0.09761653493
787	0.09759003085
788	0.09757236917
789	0.09755414591
790	0.09753329604
791	0.09751463211
792	0.09749514755
793	0.09747345691
794	0.09744857625
795	0.09742324377
796	0.09741085792
797	0.09738433161
798	0.09735687673
799	0.0973355318
800	0.09731577189
801	0.09729846852
802	0.09727752106
803	0.09726337576
804	0.09724905166
805	0.09724028491
806	0.09721750976
807	0.09720065618
808	0.09718065142
809	0.09715807216
810	0.09714294491
811	0.09712226277
812	0.09709881322
813	0.09708413722
814	0.09706447558
815	0.09705009203
816	0.09702684471
817	0.09700336253
818	0.09698067049
819	0.09696179837
820	0.09694564094
821	0.09693037837
822	0.09691011772
823	0.09688961024
824	0.09687589805
825	0.09685700738
826	0.09684056284
827	0.09682301259
828	0.09681162901
829	0.09679321659
830	0.09677335252
831	0.09676231004
832	0.09674681884
833	0.09672520498
834	0.0967038887
835	0.09668593114
836	0.09666337552
837	0.09663913857
838	0.09661898702
839	0.09659799736
840	0.09657915802
841	0.09656538719
842	0.09654455325
843	0.09653404549
844	0.09652340813
845	0.09651186493
846	0.09649270614
847	0.09647899664
848	0.0964606994
849	0.0964375846
850	0.09642539522
851	0.09640216673
852	0.0963898617
853	0.09638263374
854	0.09636849319
855	0.09635362716
856	0.09633857021
857	0.09632302087
858	0.09630700807
859	0.09628546793
860	0.09627293978
861	0.09625423167
862	0.09624072558
863	0.09622698155
864	0.0962078682
865	0.09619399988
866	0.09618227954
867	0.0961668828
868	0.09614443045
869	0.09613220846
870	0.09612163378
871	0.09610103762
872	0.09608532662
873	0.09607381825
874	0.09606372499
875	0.09605483873
876	0.09603495535
877	0.09601992433
878	0.09600526948
879	0.09599187066
880	0.09597424135
881	0.09596393377
882	0.09594707329
883	0.09593438154
884	0.09591199841
885	0.09589413515
886	0.0958744926
887	0.09585778136
888	0.09584644909
889	0.09583327256
890	0.09582283546
891	0.09580887114
892	0.09579530137
893	0.09577887124
894	0.09576542613
895	0.09575179603
896	0.09574250808
897	0.0957359942
898	0.09572025737
899	0.0957043861
900	0.09569223837
901	0.0956778302
902	0.09566580401
903	0.0956504053
904	0.09563962251
905	0.09562439587
906	0.0956040649
907	0.09558358477
908	0.09556967745
909	0.09556200807
910	0.09555134733
911	0.09553583065
912	0.0955195953
913	0.09550308108
914	0.09548913954
915	0.09547728965
916	0.09546050443
917	0.09544828872
918	0.09543377635
919	0.09542554029
920	0.09541304694
921	0.09540424676
922	0.09538749404
923	0.09537485547
924	0.09536336354
925	0.09535025439
926	0.09533097357
927	0.09532228952
928	0.09531305374
929	0.09529779222
930	0.0952775961
931	0.09525950217
932	0.09525003531
933	0.09523837389
934	0.09523046459
935	0.09522220297
936	0.09520526544
937	0.09519213908
938	0.09517356494
939	0.09516056207
940	0.09514485036
941	0.09513287347
942	0.0951208391
943	0.09510250542
944	0.09508620426
945	0.09507540014
946	0.09506001569
947	0.09504799058
948	0.09503491662
949	0.09502374846
950	0.09501466056
951	0.09500575035
952	0.09498916376
953	0.09497941968
954	0.09497059269
955	0.0949554453
956	0.09494260231
957	0.09493320984
958	0.09491999573
959	0.09490154017
960	0.094891066
961	0.09487996136
962	0.09486557633
963	0.0948507772
964	0.09483790584
965	0.09482098977
966	0.09480768471
967	0.0947952477
968	0.09478395637
969	0.09477352175
970	0.09476262344
971	0.09475038388
972	0.09474275151
973	0.09473147069
974	0.09471476959
975	0.09470203044
976	0.09468520602
977	0.09467437811
978	0.09466157662
979	0.09464943283
980	0.09463724542
981	0.09462592553
982	0.09461248113
983	0.09460212395
984	0.09459290851
985	0.09458210909
986	0.09457420655
987	0.09456087014
988	0.0945459563
989	0.09453231585
990	0.09452001345
991	0.09450791927
992	0.09449638833
993	0.09448451959
994	0.09447450345
995	0.09446833707
996	0.09445571329
997	0.09444355552
998	0.09443350304
999	0.09442100152
1000	0.094406942
1001	0.0943962043
1002	0.09438226747
1003	0.09437360044
1004	0.09435890903
1005	0.09434558589
1006	0.09433312829
1007	0.09431675593
1008	0.09430498582
1009	0.09429985063
1010	0.09429257156
1011	0.09428399643
1012	0.09427263475
1013	0.09426248578
1014	0.09424905826
1015	0.09423795727
1016	0.09422874692
1017	0.0942183061
1018	0.09421179017
1019	0.09419998043
1020	0.09419017245
1021	0.09417909815
1022	0.09416946466
1023	0.09416103658
1024	0.09414650209
1025	0.09413545229
1026	0.09412127346
1027	0.0941144336
1028	0.09410400482
1029	0.09409043403
1030	0.0940803234
1031	0.09407120985
1032	0.09406021787
1033	0.0940473028
1034	0.09403948835
1035	0.09403341002
1036	0.09402302847
1037	0.094015076
1038	0.09400012276
1039	0.09399050015
1040	0.09397741906
1041	0.09396554403
1042	0.09395518474
1043	0.0939502161
1044	0.09393351719
1045	0.09392434126
1046	0.09391631024
1047	0.09390160997
1048	0.09389214045
1049	0.09388383538
1050	0.09387611211
1051	0.09386303035
1052	0.09384764038
1053	0.09383727659
1054	0.0938312648
1055	0.09381709968
1056	0.09380818069
1057	0.09379859548
1058	0.09379003851
1059	0.09378287068
1060	0.093772936
1061	0.09376412876
1062	0.09375243282
1063	0.0937424008
1064	0.09373381096
1065	0.09372364614
1066	0.09371092944
1067	0.09370361733
1068	0.09369276692
1069	0.09368374589
1070	0.09367552528
1071	0.09366191281
1072	0.09365415824
1073	0.09363997138
1074	0.09362803168
1075	0.09361669954
1076	0.09360530606
1077	0.09359682465
1078	0.09358414568
1079	0.09357445806
1080	0.09356836109
1081	0.09355670632
1082	0.09354575639
1083	0.09353503153
1084	0.09352485909
1085	0.09351961232
1086	0.09351105365
1087	0.09349713586
1088	0.09348390813
1089	0.09347779477
1090	0.09346971225
1091	0.0934599233
1092	0.09345234831
1093	0.09344431525
1094	0.09343539953
1095	0.09342419025
1096	0.09341348728
1097	0.09340034643
1098	0.09339159246
1099	0.09338185565
1100	0.09337228066
1101	0.09336274672
1102	0.09334939751
1103	0.09333891879
1104	0.09332863033
1105	0.0933202004
1106	0.09331412049
1107	0.09330136877
1108	0.093291451
1109	0.09328217671
1110	0.09327599018
1111	0.09326720293
1112	0.09325839776
1113	0.09324806354
1114	0.09323639606
1115	0.09322611606
1116	0.09321552207
1117	0.09320908983
1118	0.09319958816
1119	0.09319178559
1120	0.09318256944
1121	0.09317150344
1122	0.09316318412
1123	0.09315170953
1124	0.09314189893
1125	0.09313403857
1126	0.0931261515
1127	0.09311396753
1128	0.09310700999
1129	0.09309886772
1130	0.09309015824
1131	0.09307628034
1132	0.09306740998
1133	0.09305690604
1134	0.09304803944
1135	0.09303806303
1136	0.09302816105
1137	0.0930174443
1138	0.09300800882
1139	0.0930017752
1140	0.0929935638
1141	0.09298346853
1142	0.09297585942
1143	0.09296469639
1144	0.09295604625
1145	0.09294632274
1146	0.09293279316
1147	0.09292044541
1148	0.09291297783
1149	0.0929059492
1150	0.09289346981
1151	0.09288780603
1152	0.09287904927
1153	0.09287024732
1154	0.09286117315
1155	0.09284984089
1156	0.09284471543
1157	0.09283837983
1158	0.09283129592
1159	0.09282450774
1160	0.0928173811
1161	0.09280979755
1162	0.09280189763
1163	0.09279576092
1164	0.09278719445
1165	0.09277742879
1166	0.0927692948
1167	0.09275985022
1168	0.09274586376
1169	0.09273647464
1170	0.09272532847
1171	0.09271824676
1172	0.09270370417
1173	0.09270005248
1174	0.0926917982
1175	0.09268243917
1176	0.09267479427
1177	0.09266962471
1178	0.09265901919
1179	0.09265163118
1180	0.092643409
1181	0.09263266171
1182	0.09262228535
1183	0.0926158423
1184	0.09261198978
1185	0.09260043301
1186	0.09259108978
1187	0.09258526073
1188	0.09257856213
1189	0.09256829223
1190	0.09255521513
1191	0.09254589239
1192	0.09254176055
1193	0.09253364881
1194	0.09252731448
1195	0.09251962192
1196	0.09251401841
1197	0.0925071039
1198	0.09250024883
1199	0.09248976288
1200	0.0924843184
1201	0.09247539615
1202	0.09246945799
1203	0.09246123634
1204	0.09245293513
1205	0.09244231092
1206	0.09243468353
1207	0.09242593771
1208	0.09241961727
1209	0.09241231052
1210	0.09240384417
1211	0.09239250689
1212	0.09238398443
1213	0.09237590727
1214	0.09236830546
1215	0.09235917101
1216	0.09235432522
1217	0.09234859133
1218	0.0923398028
1219	0.09233371205
1220	0.09232436423
1221	0.09231807162
1222	0.0923041988
1223	0.09229866824
1224	0.09228774169
1225	0.09228101547
1226	0.09227223129
1227	0.09226848145
1228	0.0922607058
1229	0.09225472149
1230	0.092247688
1231	0.09223824544
1232	0.09223034372
1233	0.0922195937
1234	0.09221368574
1235	0.09220497417
1236	0.09219780325
1237	0.09218426274
1238	0.09217630535
1239	0.09216962349
1240	0.09215960193
1241	0.092153102
1242	0.0921460521
1243	0.09213804741
1244	0.09212907288
1245	0.09212191704
1246	0.09211372803
1247	0.09210823298
1248	0.09210131913
1249	0.09209618525
1250	0.0920910569
1251	0.09208436949
1252	0.09207607362
1253	0.09206773021
1254	0.09205864146
1255	0.0920532988
1256	0.09204248622
1257	0.09203412676
1258	0.09202893799
1259	0.09202296027
1260	0.09201325111
1261	0.09200602752
1262	0.0919974731
1263	0.0919885286
1264	0.09198324619
1265	0.09197609556
1266	0.09196702233
1267	0.09195602863
1268	0.09195038484
1269	0.09194550718
1270	0.09193568456
1271	0.09192535484
1272	0.09191814267
1273	0.09191260784
1274	0.09190555481
1275	0.09189417052
1276	0.09188685551
1277	0.09188003081
1278	0.09187017591
1279	0.09186486216
1280	0.09185302908
1281	0.09184196803
1282	0.09183299313
1283	0.0918275522
1284	0.09181648734
1285	0.09180817781
1286	0.09180166231
1287	0.0917945632
1288	0.09178763742
1289	0.09178137383
1290	0.09177478927
1291	0.09176263087
1292	0.09175688383
1293	0.09175100919
1294	0.09174088001
1295	0.09173466944
1296	0.09172854799
1297	0.09172290306
1298	0.09171436576
1299	0.09170761847
1300	0.09169470669
1301	0.09168991057
1302	0.09168139321
1303	0.09167356149
1304	0.09166780433
1305	0.0916593867
1306	0.09165088811
1307	0.09164424134
1308	0.09163683374
1309	0.09162798376
1310	0.09161397209
1311	0.09160952931
1312	0.09159836044
1313	0.09159204461
1314	0.09158553989
1315	0.09157803142
1316	0.09157185434
1317	0.09156278385
1318	0.09155711606
1319	0.09155061701
1320	0.09153861728
1321	0.09152947772
1322	0.09152376087
1323	0.0915184182
1324	0.09151026657
1325	0.09149912894
1326	0.09149259154
1327	0.09148694034
1328	0.0914797563
1329	0.09147089767
1330	0.0914609363
1331	0.09145525783
1332	0.09144615201
1333	0.09143827288
1334	0.09143020962
1335	0.09142554135
1336	0.09142038637
1337	0.09140873637
1338	0.09140066876
1339	0.09138996204
1340	0.09138410362
1341	0.09137767414
1342	0.09137214054
1343	0.09136560664
1344	0.09135727798
1345	0.09134926007
1346	0.09134234242
1347	0.09133302958
1348	0.09132638952
1349	0.09132119978
1350	0.09131514702
1351	0.09130800759
1352	0.09130228421
1353	0.09129623174
1354	0.09128922396
1355	0.09128276819
1356	0.09127762075
1357	0.09126882426
1358	0.09125914383
1359	0.09125258159
1360	0.0912454248
1361	0.09124018109
1362	0.09123374414
1363	0.09122678009
1364	0.09121679487
1365	0.09121137028
1366	0.09120448673
1367	0.09119259172
1368	0.09118407615
1369	0.09117698771
1370	0.09117078137
1371	0.09116554488
1372	0.09116019104
1373	0.09115580496
1374	0.09114869905
1375	0.09113787432
1376	0.09112933469
1377	0.09111774173
1378	0.09110752682
1379	0.09110072748
1380	0.09109333063
1381	0.09108766965
1382	0.09108258279
1383	0.09107786141
1384	0.09107323812
1385	0.09106857035
1386	0.09106438875
1387	0.09105708715
1388	0.09105254696
1389	0.09104644674
1390	0.09103560617
1391	0.09102836099
1392	0.09101749619
1393	0.09100953145
1394	0.0910034607
1395	0.09099708904
1396	0.09098972962
1397	0.09098319643
1398	0.09097511474
1399	0.09096492725
1400	0.09095680747
1401	0.09095106818
1402	0.09094532951
1403	0.09093727679
1404	0.09093274221
1405	0.09092658581
1406	0.09092121356
1407	0.09091568289
1408	0.09090943936
1409	0.09090316054
1410	0.09089710314
1411	0.09089032997
1412	0.09088517752
1413	0.09088095099
1414	0.09087566245
1415	0.09086591349
1416	0.09086151601
1417	0.09085539491
1418	0.09084904047
1419	0.09084318722
1420	0.09083910716
1421	0.09083093641
1422	0.09082021821
1423	0.09081284013
1424	0.09080712268
1425	0.09080244981
1426	0.09079489228
1427	0.09079105944
1428	0.09078323363
1429	0.09077821237
1430	0.09077174148
1431	0.09076598845
1432	0.0907580902
1433	0.09075320366
1434	0.09074252642
1435	0.09073409047
1436	0.09072636928
1437	0.09072175678
1438	0.09071813599
1439	0.09070966572
1440	0.09070370602
1441	0.09069877325
1442	0.09069331307
1443	0.09068812459
1444	0.09068006868
1445	0.09067304195
1446	0.09066303873
1447	0.09065788467
1448	0.09065339325
1449	0.09064915805
1450	0.0906364402
1451	0.09063049321
1452	0.09062172204
1453	0.09061243029
1454	0.09060220692
1455	0.09059634308
1456	0.09059048977
1457	0.09058449028
1458	0.09057927116
1459	0.09057355214
1460	0.09056357511
1461	0.09055915151
1462	0.09055420463
1463	0.09054992771
1464	0.09054601585
1465	0.09053807188
1466	0.09053279256
1467	0.09052357197
1468	0.09051887764
1469	0.09051369013
1470	0.09050804204
1471	0.09050044411
1472	0.09049567926
1473	0.09048930375
1474	0.09048505455
1475	0.09048036919
1476	0.09047358813
1477	0.09046923196
1478	0.09046302324
1479	0.09045671833
1480	0.09045255555
1481	0.09044729178
1482	0.09043956368
1483	0.09043317023
1484	0.09042925876
1485	0.09042322732
1486	0.09041881365
1487	0.09041334602
1488	0.09040546319
1489	0.09039867643
1490	0.09039383221
1491	0.09038878369
1492	0.09038264087
1493	0.09037732566
1494	0.09037162007
1495	0.09036596069
1496	0.0903557916
1497	0.09035123036
1498	0.09034632503
1499	0.09034223853
1500	0.0903372853
1501	0.09033218702
1502	0.09032611078
1503	0.09032044437
1504	0.09031389309
