iter	Passed	Remaining
147	4113	134872
148	4143	134907
149	4169	134814
150	4196	134764
151	4223	134715
152	4246	134514
153	4274	134515
154	4303	134528
155	4334	134591
156	4357	134426
157	4386	134428
158	4415	134436
159	4438	134275
160	4468	134291
161	4494	134217
162	4518	134086
163	4550	134180
164	4573	134011
165	4591	133713
166	4621	133757
167	4649	133725
168	4679	133760
169	4705	133692
170	4729	133573
171	4758	133576
172	4784	133508
173	4814	133529
174	4839	133444
175	4860	133230
176	4890	133254
177	4920	133293
178	4953	133416
179	4972	133148
180	5001	133164
181	5030	133183
182	5061	133224
183	5090	133241
184	5116	133159
185	5140	133056
186	5167	132995
187	5189	132838
188	5214	132729
189	5244	132763
190	5268	132659
191	5293	132547
192	5315	132397
193	5341	132336
194	5372	132395
195	5398	132324
196	5418	132115
197	5443	132015
198	5470	131976
199	5496	131920
200	5519	131779
201	5548	131790
202	5572	131676
203	5604	131751
204	5632	131742
205	5654	131598
206	5683	131589
207	5711	131577
208	5736	131507
209	5765	131513
210	5785	131302
211	5815	131334
212	5844	131343
213	5872	131345
214	5903	131385
215	5930	131339
216	5964	131466
217	5984	131279
218	6009	131185
219	6034	131104
220	6057	130997
221	6088	131031
222	6117	131036
223	6139	130901
224	6165	130850
225	6190	130769
226	6219	130776
227	6245	130715
228	6270	130636
229	6295	130562
230	6321	130516
231	6346	130435
232	6374	130421
233	6400	130360
234	6428	130355
235	6452	130261
236	6481	130254
237	6509	130250
238	6532	130140
239	6558	130074
240	6579	129932
241	6604	129843
242	6632	129836
243	6658	129787
244	6688	129819
245	6708	129636
246	6733	129563
247	6755	129449
248	6770	129183
249	6797	129152
250	6822	129090
251	6841	128896
252	6861	128733
253	6883	128616
254	6911	128606
255	6936	128533
256	6957	128410
257	6982	128334
258	7015	128415
259	7038	128311
260	7064	128276
261	7089	128205
262	7115	128154
263	7138	128059
264	7158	127910
265	7186	127903
266	7207	127772
267	7234	127729
268	7259	127667
269	7282	127579
270	7304	127466
271	7329	127402
272	7358	127404
273	7383	127356
274	7409	127305
275	7439	127337
276	7465	127289
277	7490	127237
278	7517	127212
279	7546	127205
280	7571	127154
281	7594	127063
282	7615	126941
283	7643	126920
284	7671	126920
285	7697	126880
286	7725	126865
287	7752	126833
288	7784	126895
289	7812	126887
290	7838	126836
291	7860	126744
292	7887	126705
293	7902	126491
294	7930	126484
295	7957	126454
296	7978	126333
297	8002	126267
298	8029	126239
299	8054	126180
300	8075	126065
301	8106	126110
302	8128	126005
303	8154	125970
304	8176	125867
305	8203	125834
306	8227	125775
307	8250	125682
308	8270	125555
309	8295	125508
310	8319	125427
311	8343	125360
312	8368	125312
313	8396	125302
314	8421	125252
315	8443	125150
316	8472	125159
317	8489	124991
318	8508	124856
319	8530	124757
320	8554	124693
321	8579	124641
322	8609	124661
323	8634	124616
324	8657	124538
325	8686	124545
326	8709	124456
327	8736	124443
328	8766	124458
329	8790	124405
330	8809	124265
331	8828	124132
332	8850	124034
333	8875	123985
334	8897	123901
335	8925	123891
336	8955	123921
337	8977	123822
338	8998	123722
339	9026	123722
340	9054	123708
341	9079	123662
342	9111	123702
343	9140	123709
344	9170	123742
345	9198	123722
346	9218	123611
347	9245	123588
348	9276	123626
349	9303	123603
350	9328	123557
351	9351	123485
352	9370	123357
353	9401	123387
354	9428	123362
355	9448	123260
356	9472	123202
357	9500	123193
358	9524	123130
359	9544	123023
360	9570	122981
361	9594	122923
362	9616	122836
363	9640	122788
364	9671	122819
365	9700	122821
366	9731	122843
367	9756	122809
368	9777	122710
369	9804	122692
370	9827	122612
371	9847	122515
372	9876	122510
373	9904	122502
374	9926	122424
375	9954	122420
376	9982	122407
377	10009	122388
378	10040	122416
379	10069	122419
380	10089	122322
381	10115	122290
382	10143	122283
383	10175	122314
384	10197	122235
385	10217	122128
386	10243	122098
387	10270	122080
388	10295	122038
389	10319	121981
390	10345	121953
391	10367	121865
392	10390	121803
393	10413	121734
394	10435	121660
395	10458	121590
396	10479	121508
397	10508	121512
398	10531	121446
399	10553	121367
400	10588	121433
401	10613	121399
402	10637	121339
403	10663	121311
404	10685	121236
405	10707	121161
406	10733	121131
407	10762	121135
408	10795	121179
409	10821	121153
410	10844	121088
411	10870	121048
412	10891	120962
413	10913	120897
414	10944	120921
415	10969	120870
416	11000	120903
417	11020	120801
418	11044	120754
419	11068	120697
420	11088	120600
421	11109	120515
422	11137	120516
423	11159	120443
424	11193	120492
425	11216	120433
426	11241	120389
427	11266	120355
428	11286	120253
429	11308	120184
430	11327	120081
431	11349	120011
432	11374	119965
433	11396	119904
434	11418	119825
435	11447	119828
436	11469	119763
437	11495	119735
438	11516	119652
439	11539	119592
440	11562	119531
441	11587	119490
442	11613	119468
443	11642	119463
444	11665	119405
445	11689	119358
446	11707	119252
447	11726	119152
448	11752	119124
449	11781	119128
450	11808	119108
451	11834	119078
452	11858	119025
453	11881	118974
454	11900	118872
455	11925	118834
456	11946	118758
457	11975	118762
458	11995	118677
459	12016	118594
460	12040	118547
461	12058	118449
462	12080	118376
463	12097	118262
464	12122	118230
465	12139	118116
466	12166	118100
467	12192	118073
468	12223	118089
469	12251	118088
470	12282	118106
471	12305	118044
472	12331	118019
473	12357	117992
474	12382	117961
475	12416	118013
476	12437	117935
477	12456	117844
478	12484	117832
479	12509	117794
480	12537	117788
481	12567	117797
482	12593	117772
483	12609	117655
484	12631	117592
485	12656	117554
486	12687	117572
487	12715	117562
488	12739	117517
489	12761	117457
490	12784	117405
491	12808	117355
492	12836	117354
493	12865	117354
494	12896	117374
495	12917	117303
496	12943	117276
497	12968	117233
498	12990	117178
499	13015	117139
500	13038	117087
501	13060	117023
502	13085	116993
503	13106	116919
504	13129	116865
505	13152	116809
506	13180	116802
507	13209	116805
508	13234	116768
509	13257	116715
510	13278	116649
511	13304	116622
512	13328	116576
513	13354	116550
514	13373	116468
515	13401	116459
516	13426	116425
517	13451	116385
518	13476	116354
519	13503	116339
520	13538	116390
521	13562	116348
522	13589	116330
523	13615	116301
524	13632	116196
525	13660	116196
526	13684	116153
527	13712	116141
528	13738	116116
529	13760	116058
530	13784	116009
531	13813	116009
532	13837	115966
533	13860	115922
534	13883	115872
535	13912	115867
536	13940	115858
537	13959	115778
538	13987	115765
539	14013	115737
540	14039	115717
541	14060	115650
542	14086	115619
543	14113	115607
544	14143	115610
545	14164	115549
546	14193	115546
547	14221	115537
548	14243	115478
549	14271	115473
550	14301	115480
551	14324	115429
552	14350	115397
553	14378	115393
554	14406	115379
555	14433	115361
556	14454	115297
557	14478	115258
558	14502	115214
559	14526	115175
560	14551	115138
561	14569	115052
562	14597	115045
563	14621	115004
564	14646	114967
565	14670	114926
566	14693	114878
567	14718	114843
568	14739	114779
569	14765	114759
570	14792	114737
571	14817	114705
572	14847	114712
573	14872	114678
574	14900	114669
575	14922	114611
576	14945	114567
577	14971	114540
578	14992	114480
579	15020	114466
580	15053	114491
581	15085	114512
582	15109	114474
583	15137	114466
584	15160	114415
585	15189	114415
586	15208	114332
587	15238	114338
588	15256	114254
589	15283	114237
590	15305	114182
591	15332	114163
592	15355	114119
593	15377	114065
594	15406	114061
595	15430	114019
596	15449	113944
597	15464	113839
598	15493	113838
599	15520	113819
600	15547	113802
601	15578	113814
602	15609	113822
603	15634	113792
604	15661	113770
605	15685	113734
606	15709	113692
607	15735	113665
608	15761	113642
609	15784	113598
610	15811	113581
611	15838	113562
612	15863	113525
613	15887	113487
614	15912	113456
615	15930	113374
616	15952	113322
617	15981	113321
618	16014	113342
619	16042	113335
620	16065	113287
621	16089	113246
622	16116	113228
623	16138	113179
624	16158	113111
625	16184	113084
626	16216	113102
627	16242	113073
628	16271	113073
629	16297	113045
630	16319	112994
631	16344	112962
632	16368	112921
633	16391	112879
634	16416	112847
635	16442	112820
636	16469	112804
637	16498	112799
638	16519	112738
639	16541	112692
640	16560	112616
641	16586	112591
642	16617	112603
643	16648	112612
644	16676	112597
645	16701	112564
646	16728	112546
647	16754	112523
648	16780	112497
649	16800	112434
650	16827	112414
651	16850	112369
652	16873	112327
653	16896	112280
654	16923	112261
655	16953	112264
656	16977	112224
657	17005	112216
658	17030	112181
659	17050	112119
660	17068	112045
661	17100	112054
662	17121	112000
663	17145	111961
664	17169	111924
665	17188	111855
666	17214	111827
667	17244	111828
668	17269	111797
669	17297	111786
670	17316	111716
671	17341	111687
672	17367	111659
673	17392	111633
674	17416	111595
675	17440	111557
676	17470	111559
677	17500	111561
678	17527	111542
679	17555	111530
680	17584	111526
681	17611	111502
682	17640	111497
683	17663	111452
684	17686	111414
685	17717	111419
686	17740	111377
687	17762	111322
688	17790	111313
689	17817	111292
690	17840	111253
691	17866	111229
692	17888	111179
693	17909	111123
694	17930	111063
695	17953	111021
696	17984	111031
697	18009	110999
698	18036	110977
699	18053	110897
700	18082	110891
701	18107	110866
702	18128	110805
703	18153	110775
704	18179	110750
705	18206	110732
706	18237	110740
707	18264	110723
708	18293	110717
709	18317	110681
710	18343	110652
711	18368	110624
712	18392	110588
713	18413	110529
714	18436	110490
715	18461	110459
716	18481	110402
717	18504	110358
718	18537	110371
719	18559	110323
720	18581	110279
721	18603	110229
722	18634	110236
723	18662	110221
724	18687	110190
725	18708	110137
726	18729	110082
727	18750	110029
728	18773	109987
729	18799	109964
730	18824	109936
731	18848	109899
732	18879	109904
733	18904	109874
734	18924	109814
735	18948	109777
736	18965	109703
737	18985	109644
738	19006	109589
739	19028	109540
740	19052	109507
741	19084	109515
742	19115	109523
743	19138	109478
744	19161	109439
745	19177	109359
746	19205	109346
747	19234	109336
748	19259	109311
749	19287	109298
750	19316	109286
751	19338	109242
752	19362	109207
753	19382	109148
754	19412	109144
755	19439	109126
756	19465	109105
757	19485	109045
758	19507	108999
759	19530	108957
760	19551	108910
761	19575	108870
762	19604	108863
763	19626	108819
764	19652	108792
765	19671	108732
766	19698	108715
767	19730	108721
768	19754	108686
769	19777	108649
770	19801	108612
771	19823	108567
772	19843	108512
773	19864	108457
774	19892	108447
775	19918	108420
776	19938	108368
777	19959	108317
778	19982	108273
779	19999	108204
780	20022	108160
781	20049	108141
782	20078	108134
783	20098	108081
784	20124	108057
785	20144	108001
786	20166	107953
787	20192	107929
788	20219	107916
789	20243	107877
790	20268	107850
791	20288	107796
792	20313	107768
793	20336	107726
794	20359	107688
795	20388	107677
796	20416	107664
797	20442	107642
798	20468	107619
799	20490	107577
800	20516	107549
801	20549	107565
802	20573	107532
803	20605	107539
804	20626	107488
805	20647	107441
806	20672	107409
807	20699	107391
808	20726	107373
809	20752	107348
810	20774	107305
811	20802	107289
812	20826	107257
813	20853	107241
814	20878	107211
815	20900	107164
816	20923	107128
817	20946	107087
818	20973	107071
819	20991	107006
820	21016	106977
821	21040	106940
822	21065	106915
823	21091	106891
824	21120	106884
825	21142	106836
826	21166	106806
827	21189	106766
828	21216	106747
829	21242	106725
830	21268	106701
831	21290	106659
832	21313	106616
833	21340	106599
834	21364	106567
835	21386	106522
836	21412	106501
837	21431	106441
838	21447	106369
839	21473	106344
840	21494	106295
841	21513	106239
842	21542	106230
843	21566	106198
844	21592	106174
845	21611	106118
846	21641	106112
847	21668	106093
848	21686	106032
849	21712	106008
850	21734	105967
851	21753	105907
852	21774	105861
853	21794	105808
854	21821	105788
855	21844	105753
856	21870	105726
857	21895	105700
858	21919	105669
859	21945	105646
860	21971	105621
861	21997	105597
862	22021	105563
863	22048	105545
864	22068	105494
865	22097	105484
866	22127	105481
867	22147	105428
868	22174	105413
869	22193	105354
870	22212	105299
871	22239	105281
872	22265	105256
873	22287	105214
874	22306	105160
875	22328	105116
876	22351	105078
877	22378	105059
878	22401	105024
879	22425	104990
880	22451	104970
881	22475	104935
882	22500	104908
883	22521	104864
884	22545	104829
885	22573	104817
886	22598	104789
887	22624	104766
888	22651	104746
889	22676	104720
890	22702	104697
891	22726	104663
892	22757	104662
893	22777	104615
894	22797	104564
895	22820	104526
896	22847	104508
897	22872	104478
898	22897	104453
899	22925	104437
900	22948	104401
901	22972	104369
902	22996	104337
903	23020	104303
904	23042	104262
905	23066	104230
906	23091	104203
907	23119	104189
908	23145	104166
909	23168	104130
910	23186	104072
911	23217	104071
912	23240	104032
913	23262	103992
914	23285	103956
915	23318	103967
916	23339	103920
917	23363	103889
918	23387	103855
919	23413	103833
920	23435	103795
921	23459	103760
922	23480	103716
923	23511	103715
924	23538	103696
925	23563	103671
926	23592	103659
927	23620	103642
928	23645	103617
929	23681	103639
930	23712	103638
931	23735	103600
932	23761	103579
933	23790	103566
934	23820	103560
935	23848	103549
936	23869	103502
937	23895	103477
938	23918	103442
939	23947	103433
940	23969	103394
941	23999	103386
942	24024	103360
943	24054	103351
944	24078	103320
945	24105	103300
946	24128	103264
947	24153	103236
948	24176	103201
949	24203	103184
950	24241	103209
951	24266	103184
952	24295	103173
953	24322	103154
954	24348	103132
955	24370	103090
956	24397	103071
957	24426	103060
958	24455	103051
959	24479	103017
960	24502	102982
961	24528	102959
962	24550	102918
963	24576	102893
964	24595	102844
965	24617	102804
966	24647	102793
967	24673	102770
968	24695	102733
969	24713	102674
970	24736	102640
971	24759	102605
972	24780	102561
973	24803	102525
974	24822	102474
975	24847	102444
976	24871	102412
977	24898	102393
978	24921	102359
979	24950	102349
980	24976	102324
981	24999	102288
982	25016	102230
983	25041	102201
984	25067	102178
985	25093	102155
986	25124	102152
987	25145	102110
988	25171	102086
989	25203	102087
990	25223	102039
991	25246	102002
992	25268	101962
993	25293	101938
994	25319	101913
995	25345	101888
996	25367	101852
997	25391	101820
998	25413	101782
999	25438	101755
1000	25462	101722
1001	25488	101700
1002	25511	101662
1003	25531	101618
1004	25560	101605
1005	25592	101605
1006	25624	101609
1007	25648	101574
1008	25664	101513
1009	25692	101499
1010	25715	101461
1011	25742	101442
1012	25768	101420
1013	25797	101409
1014	25824	101388
1015	25849	101361
1016	25875	101337
1017	25897	101299
1018	25927	101293
1019	25960	101295
1020	25978	101242
1021	26007	101230
1022	26033	101206
1023	26059	101184
1024	26088	101170
1025	26117	101161
1026	26146	101147
1027	26171	101123
1028	26199	101104
1029	26225	101082
1030	26254	101070
1031	26291	101089
1032	26315	101058
1033	26344	101047
1034	26365	101005
1035	26395	100997
1036	26420	100969
1037	26446	100945
1038	26470	100913
1039	26489	100863
1040	26516	100845
1041	26535	100792
1042	26562	100776
1043	26585	100739
1044	26610	100711
1045	26631	100671
1046	26660	100657
1047	26684	100628
1048	26710	100603
1049	26739	100590
1050	26765	100568
1051	26785	100522
1052	26812	100503
1053	26838	100478
1054	26857	100428
1055	26880	100393
1056	26900	100348
1057	26921	100305
1058	26946	100279
1059	26971	100253
1060	26996	100225
1061	27024	100209
1062	27052	100193
1063	27079	100172
1064	27100	100131
1065	27126	100109
1066	27150	100078
1067	27178	100060
1068	27209	100057
1069	27239	100048
1070	27258	99998
1071	27284	99975
1072	27306	99938
1073	27323	99881
1074	27352	99869
1075	27374	99830
1076	27400	99805
1077	27428	99790
1078	27457	99778
1079	27477	99732
1080	27504	99712
1081	27526	99675
1082	27554	99658
1083	27574	99614
1084	27591	99559
1085	27620	99544
1086	27643	99510
1087	27668	99484
1088	27694	99461
1089	27715	99418
1090	27742	99398
1091	27763	99358
1092	27787	99329
1093	27814	99309
1094	27843	99295
1095	27865	99257
1096	27891	99233
1097	27911	99190
1098	27936	99164
1099	27956	99119
1100	27982	99093
1101	28010	99079
1102	28039	99067
1103	28066	99045
1104	28090	99017
1105	28120	99006
1106	28141	98964
1107	28167	98941
1108	28194	98921
1109	28223	98908
1110	28252	98896
1111	28282	98888
1112	28303	98847
1113	28328	98819
1114	28352	98787
1115	28374	98750
1116	28402	98734
1117	28432	98724
1118	28455	98692
1119	28475	98645
1120	28499	98615
1121	28524	98589
1122	28547	98555
1123	28577	98546
1124	28595	98494
1125	28620	98467
1126	28647	98450
1127	28669	98409
1128	28691	98373
1129	28715	98345
1130	28744	98331
1131	28779	98339
1132	28813	98342
1133	28838	98316
1134	28861	98281
1135	28889	98264
1136	28913	98235
1137	28942	98220
1138	28966	98192
1139	28987	98150
1140	29015	98135
1141	29038	98100
1142	29064	98076
1143	29087	98044
1144	29107	98001
1145	29135	97981
1146	29163	97964
1147	29189	97941
1148	29215	97919
1149	29240	97890
1150	29274	97896
1151	29302	97879
1152	29330	97863
1153	29355	97834
1154	29373	97785
1155	29394	97744
1156	29421	97723
1157	29452	97716
1158	29476	97685
1159	29499	97652
1160	29517	97602
1161	29543	97581
1162	29566	97547
1163	29594	97529
1164	29620	97505
1165	29652	97502
1166	29684	97497
1167	29711	97478
1168	29739	97462
1169	29761	97425
1170	29781	97380
1171	29805	97352
1172	29822	97297
1173	29846	97267
1174	29876	97258
1175	29900	97227
1176	29927	97208
1177	29952	97179
1178	29977	97153
1179	30000	97119
1180	30026	97097
1181	30056	97086
1182	30084	97068
1183	30106	97033
1184	30129	97000
1185	30147	96950
1186	30172	96924
1187	30200	96904
1188	30226	96881
1189	30251	96854
1190	30272	96815
1191	30294	96778
1192	30319	96753
1193	30345	96728
1194	30374	96714
1195	30400	96690
1196	30421	96652
1197	30443	96615
1198	30468	96587
1199	30489	96551
1200	30519	96538
1201	30547	96523
1202	30579	96518
1203	30602	96484
1204	30625	96450
1205	30655	96439
1206	30677	96402
1207	30701	96374
1208	30727	96350
1209	30755	96332
1210	30780	96305
1211	30806	96284
1212	30825	96238
1213	30849	96207
1214	30870	96168
1215	30893	96135
1216	30918	96109
1217	30942	96080
1218	30966	96050
1219	30995	96035
1220	31017	95999
1221	31039	95962
1222	31059	95920
1223	31084	95894
1224	31106	95858
1225	31132	95835
1226	31149	95783
1227	31171	95748
1228	31200	95734
1229	31226	95711
1230	31244	95663
1231	31264	95621
1232	31294	95609
1233	31321	95588
1234	31346	95561
1235	31368	95527
1236	31398	95515
1237	31415	95465
1238	31445	95453
1239	31464	95409
1240	31485	95370
1241	31518	95366
1242	31544	95343
1243	31572	95327
1244	31595	95292
1245	31618	95262
1246	31648	95249
1247	31674	95226
1248	31702	95208
1249	31735	95207
1250	31765	95195
1251	31787	95159
1252	31808	95119
1253	31833	95093
1254	31858	95067
1255	31880	95032
1256	31903	95000
1257	31924	94960
1258	31954	94948
1259	31979	94924
1260	32002	94890
1261	32028	94866
1262	32056	94850
1263	32074	94802
1264	32109	94805
1265	32139	94793
1266	32164	94768
1267	32190	94744
1268	32214	94714
1269	32243	94699
1270	32273	94686
1271	32296	94654
1272	32322	94630
1273	32343	94592
1274	32371	94575
1275	32392	94538
1276	32417	94509
1277	32442	94484
1278	32470	94465
1279	32498	94448
1280	32523	94422
1281	32550	94400
1282	32585	94404
1283	32611	94381
1284	32644	94375
1285	32670	94352
1286	32694	94324
1287	32720	94300
1288	32744	94269
1289	32767	94239
1290	32793	94214
1291	32819	94191
1292	32840	94153
1293	32863	94119
1294	32885	94084
1295	32905	94045
1296	32928	94012
1297	32953	93985
1298	32980	93964
1299	33011	93955
1300	33038	93935
1301	33061	93903
1302	33086	93876
1303	33110	93847
1304	33137	93827
1305	33163	93802
1306	33182	93758
1307	33212	93746
1308	33238	93721
1309	33263	93695
1310	33288	93670
1311	33311	93637
1312	33341	93624
1313	33365	93595
1314	33386	93557
1315	33413	93538
1316	33441	93520
1317	33462	93481
1318	33490	93463
1319	33518	93445
1320	33542	93414
1321	33569	93396
1322	33600	93386
1323	33629	93370
1324	33655	93347
1325	33676	93309
1326	33703	93288
1327	33728	93262
1328	33756	93244
1329	33781	93215
1330	33800	93174
1331	33828	93155
1332	33852	93124
1333	33880	93107
1334	33907	93085
1335	33933	93064
1336	33956	93030
1337	33984	93013
1338	34008	92983
1339	34033	92957
1340	34059	92933
1341	34088	92916
1342	34113	92891
1343	34143	92877
1344	34175	92871
1345	34205	92857
1346	34233	92838
1347	34264	92828
1348	34293	92814
1349	34317	92784
1350	34339	92749
1351	34366	92727
1352	34396	92714
1353	34418	92681
1354	34448	92668
1355	34473	92640
1356	34498	92614
1357	34526	92596
1358	34547	92559
1359	34572	92531
1360	34602	92518
1361	34628	92495
1362	34650	92459
1363	34675	92433
1364	34697	92400
1365	34723	92376
1366	34747	92346
1367	34775	92328
1368	34804	92312
1369	34831	92291
1370	34851	92251
1371	34871	92212
1372	34898	92189
1373	34925	92167
1374	34949	92139
1375	34977	92120
1376	35003	92098
