iter	RMSE
195	0.1542780186
196	0.1537967863
197	0.1533987214
198	0.1529275188
199	0.1525442163
200	0.1520804827
201	0.1516908061
202	0.151234413
203	0.150858308
204	0.1504200111
205	0.1500195874
206	0.1496470834
207	0.149224815
208	0.1488139456
209	0.1484483506
210	0.1481109414
211	0.1477017858
212	0.1473291666
213	0.1469685788
214	0.1465847428
215	0.1462227264
216	0.1458678443
217	0.1455197902
218	0.1451454537
219	0.144835447
220	0.1445252373
221	0.1441815059
222	0.1438493931
223	0.1435393727
224	0.1432050722
225	0.142868631
226	0.1425213151
227	0.1422439471
228	0.1419663132
229	0.1416486026
230	0.141329774
231	0.1409982472
232	0.1407344471
233	0.1404454681
234	0.1401210511
235	0.1397981617
236	0.13955531
237	0.1392514805
238	0.1389859482
239	0.1387537756
240	0.1385024052
241	0.1382838676
242	0.1380370335
243	0.1377736098
244	0.1375205152
245	0.1372716329
246	0.1369937383
247	0.1367111234
248	0.1364895383
249	0.1362271465
250	0.1360081369
251	0.1357923378
252	0.1355211741
253	0.1353159508
254	0.1351081006
255	0.1348422677
256	0.134584628
257	0.134328837
258	0.1341224525
259	0.1339294905
260	0.1336957034
261	0.1334945758
262	0.1332855459
263	0.1330888962
264	0.1328710556
265	0.1326413397
266	0.132457563
267	0.1322691496
268	0.1320418823
269	0.1318368803
270	0.1316462534
271	0.1314276352
272	0.1312235597
273	0.1310287738
274	0.130791518
275	0.1306028225
276	0.1304258036
277	0.1302270312
278	0.1300248362
279	0.1298240252
280	0.1296725646
281	0.1294752562
282	0.1292785118
283	0.1291211667
284	0.1289755146
285	0.1288317922
286	0.1286272846
287	0.1284346752
288	0.1282347522
289	0.1280490366
290	0.1278675136
291	0.1276634618
292	0.1274856191
293	0.1272975086
294	0.1271182225
295	0.1269698864
296	0.1268125393
297	0.1266946239
298	0.1265583395
299	0.1264173054
300	0.1262883377
301	0.1261118608
302	0.1259592732
303	0.1257957563
304	0.1256306031
305	0.1254606165
306	0.1252977623
307	0.1251321382
308	0.1249891923
309	0.124842953
310	0.1246963774
311	0.1245614876
312	0.1243985275
313	0.1242639777
314	0.1241163865
315	0.1239563187
316	0.1238129619
317	0.1237060137
318	0.1235688821
319	0.123436638
320	0.1233243087
321	0.1231882781
322	0.1230780302
323	0.1229390716
324	0.1228113722
325	0.1226918058
326	0.1225538863
327	0.1224179605
328	0.1222684436
329	0.1221444846
330	0.1220038087
331	0.121858904
332	0.1217293663
333	0.1215990336
334	0.1214725861
335	0.1213746209
336	0.1212848184
337	0.1211708883
338	0.1210358113
339	0.120938979
340	0.120803487
341	0.1206613534
342	0.1205378951
343	0.1204167697
344	0.1202856355
345	0.1201583512
346	0.1200407391
347	0.119942747
348	0.1198516921
349	0.1197521025
350	0.1196518211
351	0.119542213
352	0.1194417332
353	0.1193654913
354	0.11924529
355	0.1191304047
356	0.1190078427
357	0.1189054614
358	0.1188147355
359	0.1187265179
360	0.1186156882
361	0.1185038977
362	0.118407811
363	0.1183310987
364	0.1182100292
365	0.118142262
366	0.1180501572
367	0.1179406805
368	0.1178034401
369	0.1177011662
370	0.1176329522
371	0.1175496458
372	0.1174424537
373	0.1173287477
374	0.1172254516
375	0.1171631537
376	0.1170613621
377	0.1169760007
378	0.1168568479
379	0.1167718858
380	0.1166793434
381	0.1165898879
382	0.1165058444
383	0.1163985459
384	0.1163026612
385	0.1162106998
386	0.11613314
387	0.1160395156
388	0.1159553565
389	0.1158755725
390	0.1157825817
391	0.1156567238
392	0.1155873012
393	0.1154986663
394	0.1154097005
395	0.1153491387
396	0.1152565304
397	0.1151809497
398	0.115066807
399	0.1149918152
400	0.1148992051
401	0.1148157438
402	0.1147390342
403	0.1146450809
404	0.1145367003
405	0.1144586306
406	0.1143752028
407	0.1143124366
408	0.1142183007
409	0.1141617638
410	0.1140734592
411	0.1140246705
412	0.1139607173
413	0.1138619767
414	0.1137976548
415	0.1137287972
416	0.1136748629
417	0.1136034851
418	0.1135123783
419	0.1134192234
420	0.1133556637
421	0.1132912487
422	0.1132130794
423	0.1131448343
424	0.1130636706
425	0.1129883226
426	0.1129139766
427	0.1128596809
428	0.1127753144
429	0.1126966856
430	0.1125995375
431	0.1125362509
432	0.1124593104
433	0.1123886013
434	0.112336076
435	0.1122589398
436	0.1121613877
437	0.1120732458
438	0.1119831287
439	0.1119399299
440	0.1118777257
441	0.111800055
442	0.111759668
443	0.1116695344
444	0.1115941774
445	0.1115119371
446	0.1114529938
447	0.1113821155
448	0.1113225655
449	0.1112872162
450	0.1112391361
451	0.1111600576
452	0.1111048994
453	0.1110579222
454	0.110998625
455	0.1109193094
456	0.1108695172
457	0.1107976002
458	0.1107452528
459	0.1106489759
460	0.1105887799
461	0.1105191863
462	0.1104523155
463	0.110384751
464	0.1103179781
465	0.1102625966
466	0.1101812779
467	0.1101104983
468	0.110064605
469	0.1100063778
470	0.1099692818
471	0.109908256
472	0.1098620187
473	0.1098006875
474	0.1097525802
475	0.1097233017
476	0.1096737742
477	0.1095821147
478	0.1095228269
479	0.1094551377
480	0.109419012
481	0.1093403591
482	0.1092747803
483	0.1092214139
484	0.1091740437
485	0.1091174069
486	0.1090706264
487	0.1089939532
488	0.1089256284
489	0.1088841822
490	0.1088096985
491	0.1087644246
492	0.1087077358
493	0.1086415999
494	0.1085904954
495	0.1085336665
496	0.1084734855
497	0.1084274129
498	0.1083499463
499	0.1082992476
500	0.1082569147
501	0.1082197342
502	0.1081703775
503	0.1080927817
504	0.1080618434
505	0.1080346114
506	0.1079919112
507	0.1079175354
508	0.1078659256
509	0.107813364
510	0.1077604038
511	0.1077215321
512	0.1076727259
513	0.1076275056
514	0.1075761629
515	0.1075085177
516	0.1074584028
517	0.1074142442
518	0.1073804813
519	0.1073287638
520	0.1072914433
521	0.1072380324
522	0.1071832507
523	0.1071377981
524	0.1070861845
525	0.1070573518
526	0.1069889253
527	0.1069236935
528	0.1068702162
529	0.1068383514
530	0.106799771
531	0.1067573165
532	0.1067321822
533	0.1066962376
534	0.1066480444
535	0.1065874211
536	0.1065540881
537	0.1065132397
538	0.1064507204
539	0.1064155758
540	0.1063635612
541	0.1063289783
542	0.1062799644
543	0.1062542657
544	0.1062066374
545	0.1061496438
546	0.1061143558
547	0.1060623186
548	0.1060190757
549	0.1059710218
550	0.1059123091
551	0.1058890726
552	0.1058523587
553	0.1058053494
554	0.1057524424
555	0.1057027284
556	0.1056702714
557	0.105621648
558	0.105571258
559	0.1055361534
560	0.105503179
561	0.105455476
562	0.1054380845
563	0.1054039353
564	0.1053639746
565	0.1053410601
566	0.105307287
567	0.1052706192
568	0.105245477
569	0.1052040652
570	0.1051694475
571	0.1051434073
572	0.105092796
573	0.1050651085
574	0.1050148614
575	0.1049584148
576	0.1049238918
577	0.1048978467
578	0.1048587128
579	0.1048149043
580	0.1047835356
581	0.1047338623
582	0.1047158122
583	0.1046779611
584	0.1046375691
585	0.1046182594
586	0.104577463
587	0.1045546082
588	0.1045159604
589	0.1044754313
590	0.1044276883
591	0.104380533
592	0.104360636
593	0.1043310001
594	0.1042889439
595	0.1042716868
596	0.1042366731
597	0.1041965531
598	0.1041597085
599	0.1041255701
600	0.1040894093
601	0.104039174
602	0.1040073774
603	0.1039737837
604	0.1039491891
605	0.1039091
606	0.1038756063
607	0.1038477116
608	0.1037968752
609	0.1037611168
610	0.1037257294
611	0.103698351
612	0.1036620331
613	0.1036443536
614	0.1036233729
615	0.1036027113
616	0.1035668981
617	0.1035441946
618	0.1035189456
619	0.1034936566
620	0.1034602244
621	0.1034256244
622	0.1033975331
623	0.1033643702
624	0.1033220182
625	0.1032829813
626	0.1032530148
627	0.1032267027
628	0.1031968284
629	0.1031545751
630	0.1031221596
631	0.1030881567
632	0.1030712697
633	0.1030448941
634	0.1030111247
635	0.1029860777
636	0.1029589099
637	0.102942498
638	0.1029064858
639	0.1028757772
640	0.1028463203
641	0.1028127433
642	0.1027824394
643	0.1027571249
644	0.1027230188
645	0.1026895622
646	0.1026607823
647	0.1026351478
648	0.1026077317
649	0.1025699988
650	0.1025515266
651	0.1025310899
652	0.1025122677
653	0.1024864055
654	0.1024605005
655	0.1024279552
656	0.1023939861
657	0.1023758346
658	0.1023501993
659	0.102307049
660	0.1022767291
661	0.1022563217
662	0.1022344646
663	0.1022079596
664	0.1021712248
665	0.1021465846
666	0.1021087942
667	0.1020849044
668	0.1020677604
669	0.1020387994
670	0.1020116067
671	0.1019896777
672	0.1019537334
673	0.1019303499
674	0.1019026297
675	0.1018782018
676	0.1018456804
677	0.1018233325
678	0.1017935709
679	0.1017653241
680	0.1017367804
681	0.1017121564
682	0.1016861381
683	0.1016668495
684	0.1016391683
685	0.1016245507
686	0.101600488
687	0.1015762593
688	0.1015461841
689	0.1015178372
690	0.10150262
691	0.1014820001
692	0.1014678597
693	0.1014497415
694	0.1014115934
695	0.1013985628
696	0.1013796721
697	0.1013523125
698	0.1013272875
699	0.1013052074
700	0.1012837732
701	0.1012667177
702	0.101249082
703	0.1012129328
704	0.1011848753
705	0.101160457
706	0.1011450792
707	0.1011217083
708	0.1011072581
709	0.1010923783
710	0.1010646779
711	0.1010486731
712	0.1010242531
713	0.1010095883
714	0.1009812832
715	0.1009564604
716	0.1009354907
717	0.1009245486
718	0.1008960345
719	0.1008745411
720	0.1008596789
721	0.1008337295
722	0.1008120314
723	0.1007909942
724	0.1007682714
725	0.1007460471
726	0.1007208834
727	0.1006996123
728	0.1006823755
729	0.1006611669
730	0.1006381441
731	0.1006182205
732	0.1006000389
733	0.1005756152
734	0.1005493011
735	0.1005276179
736	0.1005018624
737	0.1004814551
738	0.1004512447
739	0.1004385426
740	0.1004191031
741	0.1004046419
742	0.1003853151
743	0.1003695414
744	0.1003490438
745	0.1003355307
746	0.1003135237
747	0.1002981082
748	0.1002735024
749	0.1002628795
750	0.1002437248
751	0.100221069
752	0.1001977029
753	0.1001771219
754	0.1001631754
755	0.1001428355
756	0.100129229
757	0.1001010792
758	0.1000784976
759	0.1000544712
760	0.1000398942
761	0.1000205896
762	0.1000034211
763	0.09999413102
764	0.09997211266
765	0.09995231032
766	0.09993521302
767	0.099906789
768	0.09989031569
769	0.09987343623
770	0.09985919276
771	0.09984626652
772	0.09982944825
773	0.09980748776
774	0.09978898931
775	0.09976523095
776	0.09975348857
777	0.09973603912
778	0.09972223769
779	0.09970291628
780	0.09968851942
781	0.09967440135
782	0.09966116356
783	0.09964312559
784	0.09962129671
785	0.09960794481
786	0.09958982981
787	0.09957394718
788	0.09956185956
789	0.09954294538
790	0.0995237231
791	0.0995027897
792	0.09948272943
793	0.09946538126
794	0.09944888567
795	0.09943166787
796	0.09940766632
797	0.09938566402
798	0.0993715136
799	0.09936304731
800	0.09934319156
801	0.09932068521
802	0.09930822484
803	0.09929424215
804	0.09928591363
805	0.09927170031
806	0.0992516226
807	0.09923298668
808	0.09921703482
809	0.09920289952
810	0.09918688224
811	0.09917789267
812	0.09917063809
813	0.09915584038
814	0.09913587926
815	0.09911516249
816	0.099102081
817	0.09908742658
818	0.09907029779
819	0.09905121716
820	0.09903247875
821	0.09902120852
822	0.09900080071
823	0.0989860045
824	0.09897718522
825	0.09896673125
826	0.09894573443
827	0.09892802902
828	0.09891182037
829	0.09889000004
830	0.09887952615
831	0.09886548575
832	0.09884751336
833	0.09882598126
834	0.09881194407
835	0.09878946233
836	0.09877775492
837	0.09877087726
838	0.09875272092
839	0.09873399985
840	0.09871854307
841	0.09870272487
842	0.09868375779
843	0.09866691786
844	0.09865518568
845	0.09864546538
846	0.09863109327
847	0.09861423121
848	0.09860145871
849	0.09858938873
850	0.09857706256
851	0.09856778579
852	0.09854703745
853	0.09852829845
854	0.09850626928
855	0.0984933062
856	0.09846934992
857	0.09845655591
858	0.09844243871
859	0.09842573547
860	0.09840878791
861	0.09838860333
862	0.09837442484
863	0.09835883494
864	0.09835302426
865	0.0983396651
866	0.09833040249
867	0.0983203663
868	0.09830174676
869	0.09828638394
870	0.09827056618
871	0.09826512614
872	0.09824859066
873	0.09823560503
874	0.09822138086
875	0.09821556333
876	0.09819506216
877	0.09818453392
878	0.09816833772
879	0.09815571362
880	0.09814181797
881	0.09812548255
882	0.09811141384
883	0.09810251368
884	0.09808599518
885	0.09807255608
886	0.09806252281
887	0.09804884974
888	0.0980324314
889	0.09802089693
890	0.09800869016
891	0.09800032712
892	0.09798716521
893	0.0979681091
894	0.09795947212
895	0.09794622142
896	0.09793705431
897	0.09792217697
898	0.09790382816
899	0.09789160628
900	0.09787805971
901	0.09786531855
902	0.09785677043
903	0.09784241064
904	0.0978278934
905	0.09782215574
906	0.09780718437
907	0.09779534571
908	0.09778633477
909	0.09777501635
910	0.0977630705
911	0.09774657712
912	0.09773620303
913	0.09772663188
914	0.09771981841
915	0.09771191474
916	0.09770307264
917	0.09768903588
918	0.09767059448
919	0.09765603381
920	0.0976435187
921	0.09763423633
922	0.0976245504
923	0.097606229
924	0.09759942785
925	0.09758885418
926	0.0975705177
927	0.09756077763
928	0.09754864907
929	0.09753781786
930	0.09752454975
931	0.0975125841
932	0.09750054671
933	0.09749254769
934	0.09748667105
935	0.09747358222
936	0.09746406368
937	0.097447035
938	0.09743161542
939	0.09741745246
940	0.09740485929
941	0.09739154726
942	0.09738409325
943	0.09737190278
944	0.0973581391
945	0.09734554367
946	0.09733758285
947	0.09732334878
948	0.09731439796
949	0.09730190563
950	0.09729114673
951	0.09727997787
952	0.09726678516
953	0.09725414326
954	0.09723766858
955	0.09723229148
956	0.09722292978
957	0.09721172657
958	0.09720075027
959	0.09718543765
960	0.09716944292
961	0.09715820833
962	0.09715047285
963	0.09713806473
964	0.09712568614
965	0.09710982329
966	0.09709827393
967	0.09708657289
968	0.09707592979
969	0.09706585828
970	0.09705914986
971	0.09704659349
972	0.09702994271
973	0.09701442035
974	0.09700448222
975	0.09699735976
976	0.09698279516
977	0.09697381406
978	0.09696215163
979	0.09695236491
980	0.09694050465
981	0.09692771164
982	0.09691470095
983	0.09690586042
984	0.09689660582
985	0.09687852206
986	0.09686380045
987	0.0968493989
988	0.09683885679
989	0.09682823142
990	0.09681970477
991	0.09680881495
992	0.09680081137
993	0.09679611664
994	0.09678097464
995	0.09677203395
996	0.09676183752
997	0.0967498516
998	0.0967359627
999	0.09672993213
1000	0.09671643834
1001	0.09670622415
1002	0.0966939144
1003	0.0966802246
1004	0.09666907596
1005	0.09666340951
1006	0.0966555677
1007	0.09664365847
1008	0.09662946884
1009	0.09662054044
1010	0.09660939324
1011	0.0966013139
1012	0.09658938664
1013	0.09658346864
1014	0.09656842897
1015	0.09655578244
1016	0.09654878209
1017	0.09654035057
1018	0.09653007014
1019	0.09651613462
1020	0.09650181636
1021	0.09649418615
1022	0.09648814836
1023	0.09647816742
1024	0.09646998594
1025	0.09645805005
1026	0.09644519637
1027	0.09643751144
1028	0.09642705792
1029	0.09641334628
1030	0.09640227318
1031	0.09639215216
1032	0.09638008837
1033	0.09636721697
1034	0.09635981094
1035	0.09634893174
1036	0.09634175004
1037	0.09633051099
1038	0.09632135754
1039	0.09631516728
1040	0.09630828002
1041	0.09629522139
1042	0.09628531662
1043	0.09627530694
1044	0.09626584984
1045	0.09625388169
1046	0.0962463537
1047	0.09623757657
1048	0.0962261375
1049	0.09621672628
1050	0.09620682009
1051	0.09619732314
1052	0.09619105326
1053	0.09618391925
1054	0.09617220709
1055	0.09615886043
1056	0.09615020573
1057	0.09614155015
1058	0.09613498865
1059	0.09612241152
1060	0.09611247263
1061	0.0960994477
1062	0.09609287232
1063	0.0960813665
1064	0.09607130478
1065	0.09606142946
1066	0.09605090256
1067	0.09604217463
1068	0.09603070136
1069	0.09602371754
1070	0.09601229817
1071	0.09600085754
1072	0.09598925287
1073	0.09597478945
1074	0.09596800039
1075	0.09595986263
1076	0.09595002941
1077	0.09594033782
1078	0.09593018691
1079	0.09592002849
1080	0.0959100447
1081	0.09590202922
1082	0.09589141232
1083	0.09588127699
1084	0.09587007416
1085	0.09585787493
1086	0.09585091768
1087	0.09584320334
1088	0.09583213178
1089	0.09582604926
1090	0.09581334385
1091	0.09580423104
1092	0.0957944731
1093	0.09578742288
1094	0.09577948713
1095	0.09577113515
1096	0.09576443621
1097	0.09576051415
1098	0.09575028514
1099	0.09574540741
1100	0.09573671339
1101	0.09572825156
1102	0.0957194814
1103	0.09571248652
1104	0.09570254512
1105	0.09569440838
1106	0.09568691517
1107	0.09567812046
1108	0.09566977104
1109	0.09566167195
1110	0.09565406351
1111	0.09564650482
1112	0.09563779605
1113	0.09563227892
1114	0.09562373971
1115	0.09561687577
1116	0.09561053458
1117	0.09560148984
1118	0.09559089841
1119	0.09558439836
1120	0.09557700524
1121	0.09557218855
1122	0.09556093961
1123	0.09555358893
1124	0.09554365731
1125	0.09553830074
1126	0.095525283
1127	0.09551786976
1128	0.09551153166
1129	0.09550192519
1130	0.0954953929
1131	0.09548436409
1132	0.09547840416
1133	0.09547083224
1134	0.09546495817
1135	0.0954535704
1136	0.09544664074
1137	0.095436353
1138	0.0954249263
1139	0.09541462238
1140	0.09540618113
1141	0.09539615231
1142	0.09538694747
1143	0.09537758404
1144	0.09537155905
1145	0.09536660145
1146	0.09535959326
1147	0.09535112635
1148	0.09533939597
1149	0.09533200278
1150	0.09532477404
1151	0.09531727274
1152	0.09530871965
1153	0.09530508181
1154	0.09529663247
1155	0.09529042619
1156	0.09528508904
1157	0.09527970699
1158	0.09527084599
1159	0.09526537771
1160	0.09525922235
1161	0.0952560698
1162	0.09524903164
1163	0.09524110148
1164	0.09523210235
1165	0.09522489357
1166	0.09521860167
1167	0.09521025475
1168	0.09520493321
1169	0.09519939761
1170	0.09518973871
1171	0.0951817857
1172	0.09516895021
1173	0.09516228698
1174	0.09515031543
1175	0.09514349985
1176	0.09513837258
1177	0.09513095128
1178	0.09512328841
1179	0.09511138128
1180	0.09510734797
1181	0.09510255124
1182	0.09509605189
1183	0.09508614146
1184	0.09507587732
1185	0.09506882578
1186	0.09506287411
1187	0.09505533811
1188	0.09504622009
1189	0.09503971781
1190	0.09503355029
1191	0.09502202482
1192	0.09501113244
1193	0.0950056238
1194	0.09499277731
1195	0.09498647864
1196	0.09497526835
1197	0.09496536035
1198	0.09495840905
1199	0.09495118245
1200	0.09494271783
1201	0.09493629654
1202	0.09492929849
1203	0.09492367031
1204	0.09491717674
1205	0.09491032231
1206	0.09490461597
1207	0.09489868489
1208	0.09489363987
1209	0.09488372595
1210	0.09487608134
1211	0.09487269649
1212	0.09486513416
1213	0.09485878582
1214	0.09485168587
1215	0.09484672976
1216	0.09484015744
1217	0.09483708889
1218	0.09483142667
1219	0.09482263922
1220	0.09481371002
1221	0.09480798899
1222	0.09479991745
1223	0.09479305422
1224	0.09478392117
1225	0.09477281866
1226	0.09476176027
1227	0.09475526253
1228	0.09474901002
1229	0.09474248432
1230	0.0947345119
1231	0.09472971294
1232	0.09472168957
1233	0.09471721028
1234	0.09470854423
1235	0.0947013671
1236	0.09469438354
1237	0.094686267
1238	0.09468266476
1239	0.09467288855
1240	0.09466647527
1241	0.09465820004
1242	0.09464881468
1243	0.09464096402
1244	0.09463077705
1245	0.09462154496
1246	0.09461411705
1247	0.09460423783
1248	0.09459981309
1249	0.094591891
1250	0.09458731698
1251	0.09457735058
1252	0.09457211769
1253	0.09456543367
1254	0.09455481895
1255	0.09454834783
1256	0.09453977
1257	0.09453046652
1258	0.09452539534
1259	0.09451646983
1260	0.09451060021
1261	0.09450014105
1262	0.0944953805
1263	0.09448663805
1264	0.09447615655
1265	0.09447165881
1266	0.09446394462
1267	0.09445806159
1268	0.0944509897
1269	0.09444529394
1270	0.09443809386
1271	0.09442682552
1272	0.09442210274
1273	0.09441623035
1274	0.09440762286
1275	0.09440251511
1276	0.09439448817
1277	0.09438857871
1278	0.09438324783
1279	0.09437607839
1280	0.0943701097
1281	0.0943647102
1282	0.09435868141
1283	0.09435112269
1284	0.09434414253
1285	0.09433773649
1286	0.09433157323
1287	0.09432652901
1288	0.09432115888
1289	0.09431404711
1290	0.09430690374
1291	0.09430165841
1292	0.09429245071
1293	0.09428418868
1294	0.09427744192
1295	0.09426885416
1296	0.09426193951
1297	0.09425492394
1298	0.09424861883
1299	0.09424241171
1300	0.09423243634
1301	0.09422334284
1302	0.09421937795
1303	0.0942114477
1304	0.09420406258
1305	0.09419932712
1306	0.09419106803
1307	0.09418511271
1308	0.09417695311
1309	0.0941696305
1310	0.09416495599
1311	0.09416040093
1312	0.09415627377
1313	0.09414857104
1314	0.09414238686
1315	0.09413157977
1316	0.09412627733
1317	0.09412206448
1318	0.09411365592
1319	0.09410705367
1320	0.09410026942
1321	0.09409005059
1322	0.09408534456
1323	0.09407974052
1324	0.09407497209
1325	0.09406979674
1326	0.09406495382
1327	0.09405630736
1328	0.09404988315
1329	0.09404513789
1330	0.09403621151
1331	0.09403049526
1332	0.09402564875
1333	0.09402119876
1334	0.094014793
1335	0.09400881628
1336	0.09400268744
1337	0.09399827857
1338	0.0939915792
1339	0.09398473121
1340	0.09397772469
1341	0.09397188537
1342	0.09396570678
1343	0.0939588232
1344	0.09395024319
1345	0.09394183397
1346	0.09393643948
1347	0.09393093152
1348	0.09392531957
1349	0.09391979555
1350	0.09391398966
1351	0.09390808405
1352	0.09390436904
1353	0.09389904582
1354	0.09389395131
1355	0.09389079122
1356	0.09388661707
1357	0.09388045399
1358	0.09387468963
1359	0.09386949958
1360	0.09385862765
1361	0.09385396343
1362	0.09384747255
1363	0.09384191035
1364	0.09383644279
1365	0.0938325255
1366	0.09382814449
1367	0.09381740151
1368	0.09381306723
1369	0.09380683509
1370	0.09380021155
1371	0.09379602543
1372	0.09378864705
1373	0.09378325929
1374	0.09377592444
1375	0.09376999085
1376	0.09376388703
