iter	RMSE
0	0.1126640938
1	0.1123053851
2	0.111914542
3	0.1115335646
4	0.1111900881
5	0.1108128523
6	0.110444112
7	0.1100795665
8	0.1097462246
9	0.1093950217
10	0.1090224197
11	0.108707636
12	0.1083660111
13	0.1080479768
14	0.1077359061
15	0.1074029064
16	0.1070868329
17	0.1067707008
18	0.106464379
19	0.1062044852
20	0.1058908713
21	0.1055938833
22	0.1052972322
23	0.1050354466
24	0.1047497178
25	0.1045077641
26	0.1042556747
27	0.1039671024
28	0.1037029762
29	0.1034430008
30	0.1031988731
31	0.1029436624
32	0.1027124572
33	0.1024526164
34	0.1022138652
35	0.101985957
36	0.1017902026
37	0.1015565174
38	0.1013222642
39	0.1010829149
40	0.1008727505
41	0.1006507561
42	0.1004346807
43	0.10021648
44	0.1000207585
45	0.09979111809
46	0.09958884948
47	0.099380092
48	0.09918706937
49	0.09897981421
50	0.09878421387
51	0.09857515057
52	0.09837993752
53	0.09819006712
54	0.09800908551
55	0.09780732191
56	0.09762008671
57	0.09744511682
58	0.09727224483
59	0.09709903852
60	0.09693993379
61	0.09677311864
62	0.09660311672
63	0.09644267338
64	0.09630911404
65	0.09615938922
66	0.09599149834
67	0.09583761962
68	0.09568795122
69	0.09553851446
70	0.09537500155
71	0.09523399373
72	0.09507143998
73	0.09490979354
74	0.09476418294
75	0.09463123007
76	0.09449588669
77	0.0943385724
78	0.09419576048
79	0.09405746373
80	0.09392040361
81	0.09378211343
82	0.09364513107
83	0.09351931876
84	0.09339422564
85	0.09327744258
86	0.0931507506
87	0.09303222034
88	0.09290743692
89	0.09277036144
90	0.09263894507
91	0.09252992132
92	0.09242705103
93	0.09231792097
94	0.09219806585
95	0.09209126585
96	0.09199553739
97	0.09187832193
98	0.09174904068
99	0.09164495601
100	0.09152199679
101	0.09142252493
102	0.09130997474
103	0.09120121158
104	0.09110089027
105	0.09102212049
106	0.09089312167
107	0.09078630124
108	0.0907052902
109	0.09060809377
110	0.09052987164
111	0.09044591471
112	0.09036617068
113	0.09028365329
114	0.09020081084
115	0.09010109227
116	0.09001012009
117	0.08991083134
118	0.08982902606
119	0.08972946341
120	0.08963443452
121	0.08954019984
122	0.08943138035
123	0.08935727908
124	0.08928653505
125	0.08920451492
126	0.08910013903
127	0.089029026
128	0.08894144381
129	0.08886277249
130	0.08878899105
131	0.08870560339
132	0.08864021384
133	0.08854103591
134	0.08846085795
135	0.08836912544
136	0.08830169552
137	0.08821285341
138	0.08813432041
139	0.08805320774
140	0.08798870971
141	0.08791837313
142	0.08785263778
143	0.08777751145
144	0.0876991858
145	0.08763721008
146	0.0875783135
147	0.08750009678
148	0.08744266137
149	0.08737045671
150	0.08729194839
151	0.08723174979
152	0.08716646724
153	0.08711060756
154	0.08704842806
155	0.08697088374
156	0.08690131379
157	0.08683855436
158	0.08675688502
159	0.08670693444
160	0.08665626309
161	0.08658836269
162	0.08653863865
163	0.08646482797
164	0.08640905629
165	0.08635297434
166	0.08628310613
167	0.08622324162
168	0.08615440845
169	0.086105927
170	0.086060402
171	0.0860137494
172	0.08596171573
173	0.08591248796
174	0.08587011234
175	0.08580925221
176	0.08574121899
177	0.08567512498
178	0.08562128715
179	0.08556326983
180	0.08549987894
181	0.08544801062
182	0.08538675076
183	0.08533392111
184	0.0852914275
185	0.08523667305
186	0.0851701587
187	0.08513102917
188	0.08507810914
189	0.08501456846
190	0.08496514495
191	0.08491379605
192	0.08485904695
193	0.08481879459
194	0.08477441971
195	0.08472109329
196	0.08468010044
197	0.08462774266
198	0.08457162298
199	0.08451452128
200	0.08445095578
201	0.08441267571
202	0.08435946504
203	0.08431303828
204	0.08425785654
205	0.08422136851
206	0.08418731344
207	0.08412742621
208	0.0840765668
209	0.08402602544
210	0.0839711198
211	0.08392775235
212	0.08389425666
213	0.08385827297
214	0.08381939195
215	0.08376955036
216	0.08371506726
217	0.08366882075
218	0.08361806444
219	0.08356124226
220	0.08352702122
221	0.08349245439
222	0.08343951734
223	0.08338780175
224	0.08334978778
225	0.08331825831
226	0.08327401183
227	0.08323801504
228	0.08319351845
229	0.08314550038
230	0.08310799274
231	0.08307714899
232	0.08303381263
233	0.0829881789
234	0.0829423409
235	0.08290902878
236	0.08287091713
237	0.0828229534
238	0.08278880835
239	0.08274714794
240	0.08271729259
241	0.08268142551
242	0.08264985491
243	0.08261622674
244	0.08257255446
245	0.08252693934
246	0.08247614066
247	0.08243415345
248	0.08239598379
249	0.08234772968
250	0.08231248751
251	0.08228105587
252	0.08224272343
253	0.08220265078
254	0.08216623216
255	0.08212956252
256	0.08209916926
257	0.08206384948
258	0.08201888208
259	0.08198578049
260	0.08195084706
261	0.08191050544
262	0.0818782048
263	0.08183835565
264	0.08179999096
265	0.0817615799
266	0.08173076748
267	0.08169714056
268	0.08166073521
269	0.08161305741
270	0.08158892192
271	0.08154801581
272	0.08152202849
273	0.08149244497
274	0.08146065223
275	0.08142350078
276	0.08139652173
277	0.08136761486
278	0.08134049851
279	0.0813084044
280	0.08127587866
