iter	Passed	Remaining
150	6029	193610
151	6067	193531
152	6109	193553
153	6156	193730
154	6199	193797
155	6243	193865
156	6285	193883
157	6319	193674
158	6366	193845
159	6407	193833
160	6453	193965
161	6487	193745
162	6533	193866
163	6573	193837
164	6614	193833
165	6651	193707
166	6687	193525
167	6729	193557
168	6780	193816
169	6825	193919
170	6865	193874
171	6903	193786
172	6943	193734
173	6984	193721
174	7025	193696
175	7067	193713
176	7108	193688
177	7150	193699
178	7192	193715
179	7237	193799
180	7273	193653
181	7307	193451
182	7356	193651
183	7402	193754
184	7443	193736
185	7488	193817
186	7529	193794
187	7571	193798
188	7613	193808
189	7651	193697
190	7690	193631
191	7738	193784
192	7784	193888
193	7833	194066
194	7881	194211
195	7928	194333
196	7971	194339
197	8010	194266
198	8040	193982
199	8078	193873
200	8121	193897
201	8165	193961
202	8203	193854
203	8249	193944
204	8295	194026
205	8344	194197
206	8386	194175
207	8431	194259
208	8471	194185
209	8511	194154
210	8558	194239
211	8598	194189
212	8636	194091
213	8682	194181
214	8729	194282
215	8768	194202
216	8808	194148
217	8850	194148
218	8886	193994
219	8928	193999
220	8967	193924
221	9005	193828
222	9052	193911
223	9094	193897
224	9139	193951
225	9179	193903
226	9221	193898
227	9261	193835
228	9301	193777
229	9339	193694
230	9380	193657
231	9421	193633
232	9458	193508
233	9496	193414
234	9530	193241
235	9568	193153
236	9608	193110
237	9645	192988
238	9684	192917
239	9724	192876
240	9768	192903
241	9816	192995
242	9854	192905
243	9894	192855
244	9930	192737
245	9972	192721
246	10014	192713
247	10061	192783
248	10096	192650
249	10131	192504
250	10173	192491
251	10217	192507
252	10282	192930
253	10315	192739
254	10355	192700
255	10394	192615
256	10443	192744
257	10481	192648
258	10521	192593
259	10561	192548
260	10604	192548
261	10646	192531
262	10690	192550
263	10732	192538
264	10765	192356
265	10803	192272
266	10844	192235
267	10890	192288
268	10934	192306
269	10974	192248
270	11007	192074
271	11048	192051
272	11092	192072
273	11131	191996
274	11173	191983
275	11209	191866
276	11249	191817
277	11291	191788
278	11335	191815
279	11380	191842
280	11425	191869
281	11469	191888
282	11510	191847
283	11555	191883
284	11601	191927
285	11641	191873
286	11682	191838
287	11723	191804
288	11764	191780
289	11810	191810
290	11843	191658
291	11886	191641
292	11924	191563
293	11963	191498
294	12000	191397
295	12038	191316
296	12073	191182
297	12119	191229
298	12160	191196
299	12200	191146
300	12238	191059
301	12298	191319
302	12338	191271
303	12382	191272
304	12420	191200
305	12461	191157
306	12499	191078
307	12540	191036
308	12581	190997
309	12627	191040
310	12664	190944
311	12706	190920
312	12748	190904
313	12787	190829
314	12825	190748
315	12868	190753
316	12908	190702
317	12950	190678
318	12989	190600
319	13028	190537
320	13065	190446
321	13109	190461
322	13151	190425
323	13190	190368
324	13230	190311
325	13275	190339
326	13318	190322
327	13361	190325
328	13401	190273
329	13454	190405
330	13499	190413
331	13540	190389
332	13582	190363
333	13622	190312
334	13663	190266
335	13706	190258
336	13746	190202
337	13789	190203
338	13835	190229
339	13876	190187
340	13914	190116
341	13953	190044
342	13995	190024
343	14033	189948
344	14072	189878
345	14115	189871
346	14156	189833
347	14194	189752
348	14232	189677
349	14277	189683
350	14321	189682
351	14366	189702
352	14411	189716
353	14454	189708
354	14496	189673
355	14537	189635
356	14584	189681
357	14627	189665
358	14672	189685
359	14714	189650
360	14756	189625
361	14799	189612
362	14844	189619
363	14883	189559
364	14925	189535
365	14966	189497
366	15014	189548
367	15056	189513
368	15096	189462
369	15138	189438
370	15181	189424
371	15227	189438
372	15264	189357
373	15304	189296
374	15344	189246
375	15387	189238
376	15429	189200
377	15471	189179
378	15519	189219
379	15559	189170
380	15594	189055
381	15641	189093
382	15681	189032
383	15724	189027
384	15760	188917
385	15808	188961
386	15846	188892
387	15888	188857
388	15928	188813
389	15971	188794
390	16013	188759
391	16055	188737
392	16096	188695
393	16134	188620
394	16177	188598
395	16219	188571
396	16267	188611
397	16310	188599
398	16358	188631
399	16402	188631
400	16445	188611
401	16491	188632
402	16538	188649
403	16580	188626
404	16624	188615
405	16666	188585
406	16710	188578
407	16754	188573
408	16801	188594
409	16848	188625
410	16889	188579
411	16932	188557
412	16980	188590
413	17035	188709
414	17073	188635
415	17114	188587
416	17153	188526
417	17195	188491
418	17234	188433
419	17276	188393
420	17322	188412
421	17358	188308
422	17400	188283
423	17438	188205
424	17476	188129
425	17522	188145
426	17574	188213
427	17617	188196
428	17667	188246
429	17708	188205
430	17744	188104
431	17774	187950
432	17817	187932
433	17855	187849
434	17893	187781
435	17936	187752
436	17979	187733
437	18024	187731
438	18063	187671
439	18109	187683
440	18149	187627
441	18189	187577
442	18234	187572
443	18281	187586
444	18332	187646
445	18369	187566
446	18417	187594
447	18462	187595
448	18507	187584
449	18545	187517
450	18595	187559
451	18634	187501
452	18674	187446
453	18715	187403
454	18758	187374
455	18795	187299
456	18839	187279
457	18883	187267
458	18926	187244
459	18966	187192
460	19012	187194
461	19053	187148
462	19087	187040
463	19134	187057
464	19176	187022
465	19223	187036
466	19267	187020
467	19304	186941
468	19344	186890
469	19385	186846
470	19425	186786
471	19471	186796
472	19522	186846
473	19570	186867
474	19612	186834
475	19651	186770
476	19689	186697
477	19726	186622
478	19771	186611
479	19819	186636
480	19860	186585
481	19907	186605
482	19953	186603
483	19993	186551
484	20031	186480
485	20072	186438
486	20110	186360
487	20154	186341
488	20198	186328
489	20236	186258
490	20279	186231
491	20329	186273
492	20369	186217
493	20415	186219
494	20455	186167
495	20491	186079
496	20533	186039
497	20579	186040
498	20617	185969
499	20660	185946
500	20699	185884
501	20745	185883
502	20781	185795
503	20814	185676
504	20852	185609
505	20895	185581
506	20930	185488
507	20972	185448
508	21018	185450
509	21061	185421
510	21103	185384
511	21144	185343
512	21179	185247
513	21221	185209
514	21263	185179
515	21306	185153
516	21352	185147
517	21396	185134
518	21438	185098
519	21479	185058
520	21517	184987
521	21559	184948
522	21596	184868
523	21640	184850
524	21680	184803
525	21719	184738
526	21758	184681
527	21800	184644
528	21847	184652
529	21892	184639
530	21935	184611
531	21969	184512
532	22008	184447
533	22049	184405
